genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Byssothecium	0,009788	0,004072	0,008323	0,003845	0,00168	0,006387	0,006212	0,001849	0,002894	0,012286	0,001247	0,008684	0,005548	0,004989	0,004254	0,002469	0,003652	0,00679	0,003537	0,002517	0,004258	0,005225	0,003649	0,015325	0,004316	0,002243	0,007381	0,007632	0,004023	0,002202	0,003992	0,003393	0,002493	0,003282	0,001459	0,005578	0,006269	0,011894	0,001911	0,003423	0,004106	0,003097	0,005299	0,002487	0,00158	0,002116	0,002124	0,001969	0,004216	0,001286
Cadophora	0,943281	0,208665	0,207226	0,413568	0,251891	0,093815	0,232417	0,202065	0,126953	0,054663	0,019404	0,164016	0,201887	0,76245	0,010833	0,126759	0,05532	0,067348	0,094531	0,210794	0,108699	0,261607	0,33016	0,130657	0,030826	0,045074	0,193902	0,040182	0,078283	0,23368	0,037674	0,059515	0,048558	0,091079	0,011541	0,301377	0,275393	0,11529	0,006573	0,326791	0,00805	0,191911	0,041043	0,142319	0,172092	0,130983	0,271941	0,022273	0,266177	0,05353
Cairneyella	0,013983	0,007126	0,003865	0,007408	0,005759	0,003803	0,003343	0,005413	0,002396	0	0	0,004129	0,004911	0,015051	0	0,004067	0,001197	0,003061	0,002249	0,005703	0,00253	0,007704	0,007086	0,0025	0,001306	0,001228	0,00429	0	0,003663	0,00615	0,001388	0,001237	0,000715	0,003896	0	0,006812	0,005624	0,003202	0	0,007527	0	0,00655	0,001361	0,004789	0,003121	0,001582	0,004768	0	0,004528	0,00109
Calocera	0,006016	0,008288	0,005774	0,006495	0,009664	0,00403	0,010197	0,00406	0,008385	0,010331	0,001437	0,008017	0,008848	0,007131	0,006623	0,005823	0,001074	0,012717	0,011088	0,010155	0,003174	0,006974	0,00672	0,004419	0,007696	0,009632	0,00544	0,001594	0,008588	0,004222	0,003364	0,004892	0,006676	0,00919	0,003484	0,008359	0,006398	0,00329	0,003512	0,003072	0,006258	0,004214	0,011354	0,009184	0,003202	0,006081	0,006628	0,010004	0,002051	0,003819
Calonectria	0	0	0,000459	0	0	0,027964	0	0	0	0	0	0	0	0,004181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000474	0,000483	0	0	0	0	0	0	0,001363	0	0	0	0	0	0
Candida	0,000454	0	0	0	0	0	0,000547	0	0	0,000655	0	0	0	0	0	0,000419	0	0,000721	0	0	0	0	0	0,000426	0	0	0,000417	0	0	0	0	0	0	0,000507	0	0,000515	0	0	0,000733	0	0	0	0	0	0	0	0	0	0	0
Cantharellus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000575	0,001953	0,001073	0	0	0	0	0,000477	0	0,001829	0	0	0,000794	0	0	0	0	0	0	0,000566	0	0,000417	0	0	0	0	0	0	0,000587	0	0,002333	0	0,00043	0	0,000481	0
Capronia	0,014102	0,006086	0,008681	0,008103	0,005284	0,014278	0,009422	0,004104	0,004322	0,011051	0,002128	0,003933	0,00632	0,012742	0,00214	0,004548	0,001852	0,004077	0,002217	0,005065	0,003028	0,014413	0,008107	0,01266	0,001028	0,004552	0,01137	0,003538	0,004617	0,003369	0,004085	0,002276	0,005286	0,0036	0,002054	0,006901	0,006281	0,001995	0,000615	0,009076	0,00233	0,003998	0,004586	0,00413	0,004392	0,00396	0,004854	0,002606	0,006382	0,001722
Catenaria	0,000696	0	0,00141	0,001852	0,001087	0	0	0	0	0,000491	0	0	0	0	0,000425	0	0,002012	0,001357	0	0	0	0	0,000489	0,000424	0,000483	0,000784	0,000502	0,000452	0,001143	0,00056	0	0	0,001435	0,001818	0,000465	0,000932	0,000483	0	0,00193	0	0,00042	0	0,000529	0,00043	0,001222	0,000624	0,000663	0,001072	0,000588	0,000421
Caulochytrium	0,00091	0,000492	0,001427	0,003006	0,001262	0	0	0,001091	0,000446	0,000917	0,000568	0,001559	0,000456	0	0,00099	0,000447	0,001946	0,001725	0	0	0	0	0,002208	0,001013	0	0,00112	0,000738	0,000536	0,000859	0,000482	0,000601	0	0,003217	0,00179	0	0,002245	0,000892	0,000474	0,001104	0,001288	0,000687	0	0	0,0006	0,001648	0,001778	0	0,00082	0,000979	0
Cenococcum	0,032609	0,009949	0,011761	0,017421	0,009328	0,015376	0,010185	0,007209	0,006622	0,006576	0,001874	0,009297	0,009881	0,026211	0,001628	0,008188	0,002487	0,00573	0,003913	0,009054	0,005017	0,016545	0,013868	0,016411	0,001649	0,00388	0,015864	0,003314	0,005221	0,008243	0,00418	0,002611	0,004951	0,004748	0,001869	0,011368	0,009778	0,004687	0,000721	0,015052	0,004013	0,00886	0,006	0,006197	0,006858	0,006457	0,00974	0,002421	0,019178	0,00263
Ceraceosorus	0,002804	0,014341	0	0,002202	0	0	0,001628	0,000962	0,001796	0,001853	0,000472	0,000884	0,000422	0,000466	0,007539	0,001023	0	0,002358	0	0,00187	0	0,002553	0,001104	0,000521	0,001161	0,001945	0,001444	0,004905	0,005572	0	0	0,000527	0	0,000505	0	0,000474	0,000669	0	0	0,00066	0	0,00123	0,001425	0,000686	0,000903	0	0,000414	0,002209	0	0
Ceratobasidium	0,000614	0,00063	0,000411	0,000944	0,000437	0	0,000498	0	0,000449	0,081349	0	0	0,000439	0,004889	0,00062	0,003093	0,002878	0,00042	0	0,000604	0	0,009719	0,031226	0,027369	0	0	0,008596	0	0	0,000448	0	0	0	0,000626	0	0,000533	0	0,018829	0,002225	0	0	0	0,000543	0	0,000731	0	0	0,003723	0,001816	0
Ceratocystis	0,004841	0,003612	0,004296	0,003208	0,003678	0,011003	0,010357	0,001842	0,003169	0,02283	0,002361	0,001678	0,003265	0,00652	0	0,002431	0	0,001793	0	0,004247	0	0,004577	0,003198	0,006638	0,001035	0,002423	0,006229	0,001297	0,002359	0,001405	0,003564	0,001188	0,002956	0,004416	0,000703	0,003612	0,003476	0,000477	0	0,004023	0,001354	0,001219	0,001788	0,004486	0,002829	0,001413	0,001625	0,001812	0,001607	0,000582
Cercospora	0,026041	0,02943	0,030664	0,14287	0,065966	0,093876	0,061718	0,008465	0,178331	0,056544	0,010322	0,122239	0,335995	0,04865	0,040737	0,011169	0,002257	0,144938	0,009146	0,012264	0,00496	0,054904	0,467265	0,057504	0,012076	0,159376	0,136407	0,068961	0,109285	0,016027	0,190411	0,034321	0,019481	0,02992	0,016483	0,03695	0,022101	0,004513	0,007076	0,022252	0,007475	0,018196	0,077562	0,00997	0,005895	0,011038	0,020523	0,016893	0,015476	0,013956
Chaetomium	0,037728	0,021723	0,012655	0,029834	0,033356	0,074225	0,038406	0,014064	0,014233	0,07297	0,009094	0,006703	0,012318	0,056037	0,00153	0,005467	0,001567	0,005262	0,002823	0,040883	0,002623	0,018376	0,017153	0,025922	0,00314	0,010196	0,034836	0,003007	0,012459	0,007219	0,011568	0,00163	0,010257	0,014692	0,003424	0,025049	0,014811	0,002729	0,001706	0,026394	0,006555	0,005166	0,005248	0,037654	0,019278	0,007497	0,006605	0,005941	0,012027	0,003586
Chalara	0,386907	0,085877	0,087975	0,176736	0,098114	0,048916	0,091573	0,086422	0,078471	0,014551	0,007884	0,054313	0,07055	0,318665	0,004384	0,053025	0,023476	0,026639	0,035788	0,085141	0,039361	0,120587	0,14887	0,069524	0,013949	0,020062	0,087791	0,002728	0,034428	0,098804	0,017681	0,012744	0,024278	0,038967	0,004478	0,136272	0,094423	0,048922	0,002389	0,152576	0,006135	0,077848	0,014176	0,058038	0,075377	0,058347	0,108769	0,007099	0,113967	0,022295
Chlorociboria	0,251943	0,061013	0,059677	0,113447	0,068542	0,026067	0,058033	0,058087	0,039497	0,012324	0,006486	0,041351	0,083713	0,205679	0,003503	0,035651	0,013683	0,019405	0,024956	0,066197	0,02598	0,088046	0,093863	0,06154	0,009652	0,014529	0,067216	0,002976	0,023372	0,06791	0,011507	0,010293	0,014979	0,026709	0,003611	0,072346	0,077645	0,030816	0,001758	0,107264	0,004001	0,055763	0,010008	0,039574	0,05113	0,037468	0,071144	0,004884	0,070375	0,015052
Choanephora	0	0	0	0,000436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Choiromyces	0,001068	0,000528	0,00058	0,00072	0	0,000917	0	0	0	0	0	0,000483	0,000767	0,001797	0	0	0	0	0	0	0	0,000925	0	0	0	0	0,001071	0	0	0	0	0	0	0	0	0,000417	0,000557	0	0	0,000608	0	0	0	0	0	0,000557	0	0	0,000445	0
Chrysomyxa	0	0	0	0	0	0	0	0	0	0	0	0	0,000422	0	0,001224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chrysoporthe	0,00382	0,003132	0,00452	0,001458	0,001435	0,003217	0,017587	0,001078	0,004785	0,044374	0,005044	0	0,000964	0,001734	0	0,003413	0	0,000872	0	0,006751	0	0,002429	0,002464	0,002437	0	0,002826	0,006916	0	0,002648	0	0,005119	0	0,005675	0,008375	0	0,004174	0,001337	0	0	0,000817	0	0	0,002674	0,004117	0,002636	0	0	0,002693	0	0,000881
Chytriomyces	0,002785	0,001891	0,005646	0,02008	0,003974	0,00051	0,001674	0,00522	0,002839	0,005617	0,003431	0,006237	0,00266	0,000599	0,01141	0,011333	0,006684	0,001937	0,001038	0,006117	0,001956	0,00139	0,018476	0,002922	0,002382	0,006601	0,004494	0,007027	0,005427	0,005536	0,005377	0,001405	0,021788	0,010056	0,000453	0,01057	0,003387	0,00128	0,004088	0,009055	0,001771	0,003625	0,001338	0,002885	0,008492	0,00614	0,002403	0,009482	0,003446	0,002176
Cladobotryum	0	0	0	0	0	0	0	0	0	0	0	0	0,000422	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladonia	0,001467	0,00141	0,001442	0,000638	0,00054	0,005592	0,002806	0	0,001193	0,006543	0,000737	0,000567	0,001507	0,001342	0	0	0	0,000456	0	0,001076	0	0,001885	0,000426	0,001738	0	0,000415	0,002172	0	0,001422	0	0,001038	0	0,000946	0,001545	0	0,000592	0,000594	0	0	0,001558	0	0,001018	0,001454	0,000421	0,000505	0	0	0	0,000413	0
Cladophialophora	0,021377	0,008872	0,012148	0,010452	0,007234	0,022353	0,016452	0,005569	0,007395	0,017533	0,003238	0,00523	0,008381	0,017025	0,002347	0,006554	0,003697	0,005642	0,003062	0,006918	0,004526	0,016844	0,012169	0,024588	0,001265	0,006472	0,016103	0,006034	0,00652	0,00406	0,005491	0,003381	0,006765	0,005953	0,003067	0,008909	0,007098	0,002592	0,001865	0,011923	0,003719	0,00672	0,006525	0,006317	0,005987	0,005908	0,00646	0,003512	0,012169	0,002173
Cladosporium	0,001745	0,002211	0,0028	0,002027	0,002622	0,010266	0,004499	0,000532	0,000478	0,00418	0	0,002095	0,00226	0,00288	0,003509	0,000581	0	0,00383	0,001381	0,001014	0,000459	0,010713	0,001009	0,001855	0,003556	0,002921	0,006681	0,030223	0,002508	0,000518	0,001576	0,005173	0,003303	0,000775	0,002218	0,003255	0,001337	0	0,002397	0,002699	0,001835	0,001023	0,004915	0	0	0	0,001137	0,00187	0,002236	0,000705
Clathrospora	0,007226	0,002781	0,004007	0,002955	0,001933	0,004154	0,005828	0,00153	0,001236	0,009283	0,000963	0,006053	0,003646	0,004425	0,003137	0,001653	0,001153	0,006503	0,001706	0,002442	0,002356	0,006279	0,002797	0,005302	0,002135	0,002165	0,010875	0,023726	0,004127	0,003913	0,004016	0,00584	0,001954	0,002446	0,00154	0,003388	0,003935	0,0018	0,004288	0,003006	0,005118	0,001842	0,004079	0,002599	0,00144	0,001404	0,00255	0,001292	0,003224	0,000441
Clavaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Claviceps	0,005131	0,002677	0,003512	0,003156	0,003089	0,021897	0,005209	0,00179	0,002455	0,011222	0,001115	0,001505	0,002535	0,007008	0	0,001163	0	0,000552	0,000483	0,002771	0,001089	0,004609	0,002512	0,004977	0	0,001524	0,005242	0,002467	0,001331	0,000811	0,002097	0,000592	0,003475	0,002215	0,000589	0,003322	0,002566	0,000457	0	0,003581	0,001189	0,00091	0,000921	0,004389	0,00201	0,001402	0,001203	0,00163	0,001797	0,000582
Clavispora	0,000508	0	0,000446	0,000654	0	0,004209	0	0	0	0,000557	0	0	0	0,001212	0,000414	0	0	0,000741	0	0	0	0,001081	0,000416	0,000568	0	0,00042	0,000459	0	0	0	0	0	0	0,000536	0	0	0,000706	0	0,000472	0	0	0	0	0,001295	0	0	0,000476	0	0,000481	0
Clavulina	0,001416	0,000424	0	0,003974	0	0,001238	0	0	0,005178	0,000995	0	0	0,000636	0,001231	0,000529	0,001814	0,225751	0	0	0,000429	0	0,009509	0,000592	0,084916	0	0	0,008599	0	0	0	0	0	0	0,000447	0	0,00074	0	0	0	0,049279	0	0	0,000509	0,00044	0,178274	0	0	0	0,123253	0
Clohesyomyces	0,018267	0,005104	0,007948	0,00701	0,003805	0,010205	0,00733	0,002574	0,003529	0,011142	0,001615	0,017476	0,010088	0,009663	0,002678	0,00465	0,038493	0,010343	0,006175	0,005047	0,007867	0,007763	0,005819	0,010415	0,003235	0,003094	0,008352	0,006823	0,004739	0,005175	0,004309	0,004194	0,008853	0,0044	0,001866	0,006947	0,008022	0,004404	0,002422	0,005441	0,01247	0,00474	0,00436	0,003388	0,002723	0,006079	0,003536	0,002074	0,009122	0,001856
Clonostachys	0	0	0	0	0	0,001879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coccidioides	0,005406	0,001963	0,002743	0,00291	0,001629	0,004726	0,003068	0,001356	0,001811	0,004224	0,000623	0,001392	0,002404	0,004766	0	0,001565	0	0,001288	0,000486	0,002214	0	0,003608	0,002462	0,003963	0	0,001225	0,003796	0,001309	0,000746	0,000923	0,001046	0	0,001543	0,001959	0	0,001541	0,002812	0,000488	0	0,002802	0,000515	0,001253	0,000909	0,001449	0,001559	0,000713	0,001346	0	0,002954	0
Coccocarpia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000958	0	0	0	0	0	0	0
Coemansia	0,001005	0,000471	0,001454	0,002216	0,001687	0	0,000474	0,001221	0,000431	0,002798	0,000452	0,001816	0,000562	0	0,000506	0	0,001165	0,001765	0,000465	0	0	0	0,001335	0	0,001062	0,001227	0,000436	0	0,000588	0,000656	0,000772	0	0,003668	0,001324	0	0,002851	0,001114	0,000508	0	0,000785	0,000458	0,000415	0,000456	0,000597	0,001837	0,00168	0,000737	0,000827	0,00057	0
Coleophoma	0,424548	0,10639	0,44606	0,197433	0,124404	0,055492	0,101792	0,1006	0,073679	0,048991	0,013382	0,073047	0,171453	0,354429	0,005195	0,062353	0,027003	0,035782	0,043276	0,165293	0,043762	2,583394	0,197192	0,199231	0,015907	0,027099	0,385779	0,007033	0,044191	0,111311	0,031284	0,017616	0,031899	0,052192	0,006682	0,15314	0,129564	0,053138	0,004268	0,215147	0,014298	0,087801	0,01979	0,070838	0,125624	0,066395	0,121492	0,014499	0,128278	0,025931
Colletotrichum	0,210917	0,105142	0,124647	0,123944	0,109555	0,50276	0,313442	0,060816	0,108565	0,515294	0,063842	0,048333	0,103117	0,258782	0,07497	0,039361	0,011236	0,078137	0,024077	0,144664	0,018864	0,452334	0,110227	0,189887	0,020767	0,058922	0,240567	0,080941	0,289516	0,059459	0,093993	0,020742	0,076862	0,100452	0,021971	0,15746	0,100099	0,025131	0,020017	0,12042	0,067808	0,040362	0,043574	0,149137	0,077403	0,05409	0,045419	0,053725	0,064424	0,024879
Conidiobolus	0,000425	0,000435	0,00123	0,000654	0,00109	0	0	0,000495	0	0,000491	0,000487	0	0,000586	0	0	0,000651	0,001136	0,001773	0	0,000834	0	0	0	0	0,000937	0,00056	0,000436	0,000412	0,00111	0	0	0	0,001136	0,001222	0	0,000638	0	0	0,001047	0	0	0	0,00043	0	0,000432	0,00049	0,000568	0,000551	0,000516	0
Coniella	0,100128	0,138625	0,069325	0,105769	0,040473	0,134715	0,575304	0,041609	0,268215	1,553371	0,157279	0,022459	0,073782	0,026462	0,004648	0,043515	0	0,026844	0,004601	0,214747	0,001103	0,144639	0,165692	0,156246	0,000683	0,110644	0,479222	0,001603	0,082986	0,010133	0,182991	0,000551	0,187218	0,26142	0,003365	0,258155	0,025479	0,000853	0	0,050681	0,003806	0,015558	0,061031	0,251042	0,097837	0,008902	0,003319	0,089694	0,004192	0,035284
Coniochaeta	0,107651	0,059314	0,037694	0,081383	0,084784	0,197161	0,111425	0,040362	0,043724	0,225973	0,026777	0,018524	0,03758	0,143862	0,003754	0,014931	0,005091	0,01599	0,010542	0,105098	0,007065	0,053528	0,049199	0,083043	0,007048	0,031288	0,099963	0,009303	0,031625	0,018811	0,040319	0,004455	0,03236	0,043222	0,007958	0,072844	0,04537	0,009429	0,002864	0,074161	0,019317	0,015303	0,014422	0,101573	0,051403	0,025444	0,021219	0,01782	0,03059	0,01002
Coniophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000592	0	0,001279	0	0	0	0	0	0	0	0,001039	0	0	0,000502	0	0	0	0	0	0	0	0	0,000442	0	0	0	0	0	0	0	0	0,000424	0	0	0	0	0
Coniosporium	0,016908	0,006467	0,008796	0,009771	0,005796	0,016859	0,009848	0,003594	0,005333	0,012413	0,002965	0,005484	0,008312	0,012762	0,002215	0,006977	0,001012	0,004462	0,00273	0,005861	0,002276	0,013516	0,008031	0,020401	0,001832	0,003412	0,012982	0,006948	0,005135	0,003118	0,004448	0,003489	0,00453	0,004826	0,001856	0,007131	0,006697	0,001798	0,001879	0,009223	0,005358	0,004395	0,005583	0,003979	0,003685	0,003515	0,00535	0,002575	0,019236	0,00163
Coniothyrium	0,000959	0,000545	0	0	0	0,002859	0,002636	0	0	0,006325	0,000945	0,000417	0	0	0	0	0	0,000768	0	0,001178	0	0	0	0	0	0,000471	0,000771	0,002599	0	0	0,000728	0	0,000633	0,001464	0	0	0	0	0,000676	0	0	0	0,000659	0	0	0	0	0	0	0
Coprinellus	0	0	0	0	0	0	0	0	0,000423	0,000786	0	0	0	0,000815	0	0,002046	0,001368	0,00048	0	0	0	0	0	0,002436	0	0	0,000968	0	0	0	0	0	0	0	0	0,000466	0	0	0	0	0	0	0	0	0,000531	0	0,000537	0	0	0
Coprinopsis	0	0	0	0	0	0	0	0	0,000674	0	0	0	0	0,000938	0,00046	0,002674	0,000839	0	0	0	0	0	0	0,001986	0	0	0,000827	0	0	0	0	0	0	0,000477	0	0	0	0	0	0	0	0	0	0	0,000484	0	0	0	0	0
Cordyceps	0,014558	0,00822	0,010098	0,010773	0,007793	0,072668	0,017913	0,005007	0,009409	0,036876	0,004061	0,00439	0,008489	0,021733	0,002419	0,003647	0,001096	0,004738	0,001473	0,012859	0,001719	0,013895	0,009736	0,018833	0,001626	0,004284	0,019057	0,008861	0,004781	0,004347	0,00702	0,002103	0,005993	0,007792	0,002026	0,012718	0,007859	0,002063	0,001115	0,011418	0,003543	0,00348	0,003681	0,01353	0,006662	0,004235	0,003967	0,007521	0,005604	0,002057
Cortinarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynespora	0,017261	0,005196	0,006223	0,0065	0,003721	0,010567	0,00726	0,002642	0,003932	0,01315	0,002058	0,015142	0,009272	0,008884	0,00443	0,004071	0,002448	0,011572	0,005042	0,004384	0,007517	0,008099	0,005614	0,009772	0,002754	0,003699	0,010116	0,01195	0,005571	0,004977	0,004889	0,003974	0,003137	0,003854	0,002098	0,005594	0,009699	0,003871	0,00366	0,005131	0,006448	0,004705	0,005163	0,003812	0,002535	0,003396	0,002745	0,002436	0,005747	0,001786
Crassisporium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000442	0	0	0	0	0	0	0	0,00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronartium	0,009623	0,110082	0,003892	0,004644	0,018008	0	0,059721	0,058218	0,000536	0,00059	0	0,005942	0,038808	0	0,581957	0,00134	0	0,002417	0	0,158333	0,005535	0,002332	0,013258	0,000544	0,034779	0	0,001451	0	0,056817	0,005185	0	0,015481	0	0,12403	0,002631	0,013389	0,01215	0	0	0,000731	0,001499	0,038515	0,265714	0,007824	0,01626	0,003057	0,012332	0,009481	0	0,004016
Crucibulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000434	0	0,001163	0,000597	0	0	0	0	0	0	0,000615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryomyces	0,020407	0,009177	0,010037	0,012473	0,007342	0,019514	0,012604	0,004542	0,006587	0,016111	0,002844	0,00612	0,011986	0,018282	0,003682	0,01114	0,001547	0,006686	0,002558	0,007282	0,002348	0,016864	0,011581	0,02097	0,002774	0,004795	0,017306	0,011518	0,006446	0,004196	0,00652	0,005435	0,006052	0,007756	0,003149	0,008116	0,008839	0,001869	0,001863	0,012381	0,004237	0,005913	0,008473	0,0053	0,005443	0,004368	0,005687	0,003663	0,018303	0,00252
Cryphonectria	0,175874	0,216372	0,108018	0,161791	0,058753	0,207986	0,9022	0,065381	0,459689	2,414861	0,254026	0,03655	0,113025	0,044213	0,0071	0,068468	0,001141	0,042168	0,008721	0,342626	0,002012	0,238048	0,285041	0,231114	0,001501	0,173681	0,753917	0,003145	0,135781	0,016488	0,258943	0,001818	0,293285	0,414686	0,005275	0,393321	0,055158	0,00239	0	0,089916	0,005267	0,025219	0,091675	0,43334	0,153983	0,01464	0,006537	0,139435	0,006711	0,055978
Cryptococcus	0,004981	0,011359	0,010765	0,004349	0,008269	0,001659	0,010953	0,003215	0,003567	0,007007	0,000831	0,006804	0,005718	0,002937	0,027942	0,006933	0,001075	0,022248	0,002248	0,005727	0,00284	0,006301	0,004728	0,004965	0,007507	0,010591	0,006664	0,004767	0,008179	0,003249	0,003196	0,009408	0,002964	0,006234	0,004158	0,006123	0,003784	0,002831	0,002761	0,001912	0,002986	0,002845	0,020918	0,004096	0,002294	0,003399	0,005302	0,007731	0,001127	0,002646
Cucumispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00104	0	0	0	0	0	0	0	0	0	0	0	0	0
Cucurbitaria	0,0064	0,00281	0,003374	0,003442	0,002331	0,005058	0,005159	0,001311	0,002099	0,008843	0,001266	0,008918	0,004087	0,003156	0,004583	0,002003	0,001222	0,013077	0,003998	0,002112	0,003068	0,009086	0,003565	0,008216	0,003817	0,001542	0,017633	0,023653	0,002912	0,008416	0,004702	0,0065	0,001439	0,002923	0,00202	0,003731	0,004992	0,003654	0,004624	0,004351	0,013206	0,001878	0,005548	0,007866	0,001182	0,000958	0,001625	0,001178	0,004832	0,000987
Cudoniella	0,536718	0,131924	0,131591	0,240523	0,140833	0,064272	0,120849	0,125404	0,098993	0,018349	0,014294	0,091486	0,121129	0,450551	0,005435	0,07504	0,041987	0,03739	0,064225	0,133726	0,067577	0,162214	0,22994	0,096906	0,020175	0,125705	0,120675	0,00503	0,062366	0,142561	0,022957	0,019949	0,060317	0,053135	0,007578	0,159482	0,140803	0,068519	0,00919	0,217068	0,029536	0,116907	0,025	0,085061	0,107126	0,087407	0,163244	0,011465	0,16148	0,032708
Curvularia	0,008321	0,002455	0,004462	0,002756	0,002038	0,003705	0,004515	0,001129	0,002032	0,015041	0,001485	0,004909	0,002915	0,003264	0,002587	0,001811	0	0,009375	0,002436	0,003351	0,002502	0,005976	0,004592	0,005637	0,003322	0,004353	0,015586	0,066647	0,002591	0,003682	0,004102	0,010427	0,002923	0,003077	0,001228	0,009055	0,004994	0,000678	0,022751	0,001769	0,004376	0,001481	0,005362	0,001643	0,000665	0,001622	0,003588	0,002679	0,00298	0,000599
Cutaneotrichosporon	0,000534	0,000826	0,001062	0	0	0	0,00137	0	0	0	0	0,0005	0	0	0,005112	0,00086	0	0,002426	0	0,000486	0	0,000661	0,000669	0	0	0,000474	0,000738	0,00087	0,000544	0,000476	0	0,001458	0	0,000536	0	0	0	0	0,00148	0	0	0	0,00215	0	0	0	0	0	0	0
Cylindrobasidium	0,000481	0	0	0	0	0	0	0	0	0,000426	0	0	0	0,000553	0	0,002139	0,000521	0	0	0	0	0	0	0,000573	0	0	0,00063	0	0	0	0	0	0	0	0	0,000474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cylindrodendrum	0,008691	0,001891	0,001064	0,002515	0,001998	0,439232	0,004339	0,00281	0,001688	0,005889	0,000812	0	0,001213	0,055466	0	0,000487	0	0,00862	0,000662	0,003796	0	0,004902	0,001818	0,003692	0,002221	0,001452	0,003399	0,003458	0,001588	0,003413	0,001438	0	0,001411	0,001654	0,000605	0,001541	0,002759	0,00434	0	0,003223	0,000459	0	0,000649	0,020026	0,004198	0,004924	0,001108	0,001546	0,004892	0,001472
Cyphellophora	0,007551	0,00545	0,006789	0,004606	0,003695	0,008368	0,011593	0,002473	0,003307	0,011619	0,002386	0,002459	0,004556	0,006564	0,003133	0,003997	0,002251	0,004289	0,002796	0,003489	0,009747	0,00937	0,006167	0,00968	0,000881	0,00542	0,008573	0,013472	0,007603	0,001922	0,005361	0,003906	0,003358	0,003044	0,004537	0,004311	0,005916	0,000505	0,011106	0,005245	0,005364	0,003303	0,005648	0,002393	0,003378	0,002317	0,002488	0,002769	0,005696	0,001315
Cystobasidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001327	0	0	0	0	0	0	0
Cytospora	0,039048	0,047175	0,028528	0,037546	0,016476	0,052877	0,185823	0,015794	0,08906	0,499239	0,052465	0,00885	0,026295	0,018009	0,001819	0,014236	0	0,010047	0,002318	0,072147	0,000639	0,050344	0,057795	0,056272	0,000742	0,036178	0,161039	0,001805	0,029747	0,005235	0,055639	0,000594	0,060699	0,084472	0,001956	0,086891	0,011585	0,001274	0	0,021032	0,002952	0,006853	0,019451	0,081646	0,034404	0,004658	0,003348	0,029938	0,003494	0,012369
Dacryopinax	0,000427	0	0	0,000555	0	0	0	0	0	0,000426	0	0	0,000477	0	0	0,002604	0,000473	0,00048	0	0	0	0	0,000654	0,001342	0	0	0,000853	0,000439	0	0	0	0	0	0,000447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
