species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Arthrobacter woluwensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000685	0	0	0	0	0	0	0	0	0	0	0
Arundinibacter roseus	0,001149	0,00142	0	0,002026	0,001175	0	0,000921	0,000881	0,003048	0,000819	0,001171	0,002708	0,001272	0,001259	0	0,003075	0,003917	0,002109	0,002587	0,00154	0,002574	0,002602	0	0,003269	0,001425	0,001279	0,001424	0,002577	0,001714	0,002071	0	0,00337	0,000947	0	0,001933	0	0,000936	0,002755	0,002175	0,000934	0,002651	0,001019	0,001586	0,001428	0,000948	0	0,001074	0	0,003366	0
Asaia bogorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asanoa ferruginea	0,00199	0	0	0	0	0	0	0,000967	0,002892	0	0,003438	0,005202	0	0	0,001065	0,002301	0,002227	0	0,012945	0,00209	0,007211	0	0	0	0,001658	0,00249	0	0,001714	0,00146	0,007702	0,001618	0,005248	0,00209	0	0,011555	0	0,002166	0,002748	0,003039	0	0,001277	0,005697	0	0,000779	0,001028	0,000715	0,001768	0,000872	0	0,005486
Asanoa hainanensis	0,000966	0	0	0	0	0	0	0	0,00143	0	0,001724	0,002652	0	0	0	0,000721	0	0	0,008108	0,000741	0,004411	0	0	0	0	0	0	0	0,001288	0,004032	0	0,00346	0,000715	0	0,008182	0	0,001053	0,001084	0,00117	0	0	0,003798	0	0	0	0	0,001042	0	0	0,002305
Asanoa iriomotensis	0,001198	0	0	0	0	0	0	0	0,000998	0	0,001832	0,002829	0	0	0,000679	0,001447	0,00215	0	0,008775	0,000916	0,005197	0	0	0,000686	0,000861	0,000693	0	0,001439	0,001174	0,005674	0	0,003798	0	0	0,009094	0	0,001188	0,002148	0,002309	0	0,000892	0,004039	0	0	0	0	0,001358	0	0	0,00235
Asanoa ishikariensis	0,001333	0	0	0	0	0	0	0	0,000998	0	0,001176	0,00216	0	0	0,000692	0	0,000767	0	0,00756	0	0,003336	0	0	0	0	0,000756	0	0	0,000916	0,004012	0	0,002505	0	0	0,007103	0	0	0,001186	0,001082	0	0	0,00321	0	0	0	0	0,000789	0	0	0,00293
Asanoa siamensis	0,001217	0	0	0	0	0	0	0	0,001241	0	0,001109	0,003637	0	0	0,000987	0,001493	0	0	0,008402	0,000975	0,004681	0	0	0	0	0	0	0	0,001317	0,00621	0,000687	0,003828	0,000889	0	0,00913	0	0	0,000948	0,001399	0	0,000874	0,004466	0	0	0	0	0,001232	0	0	0,002607
Ascidiaceihabitans donghaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asticcacaulis benevestitus	0,015252	0,01777	0,021247	0,037714	0,01127	0,018615	0,026569	0,05094	0,02762	0,042701	0,052479	0,04282	0,065357	0,018919	0,469313	0,029294	0,035509	0,001241	0,048532	0,079519	0,027824	0,032585	0,033796	0,029077	0,138658	0,033492	0,029728	0,055613	0,021266	0,023965	0,062195	0,043987	0,083836	0,028363	0,079565	0,011762	0,006667	0,032661	0,025575	0,068924	0,019749	0,084823	0,003047	0,077935	0,051679	0,02398	0,018389	0,045041	0,025217	0,036156
Asticcacaulis biprosthecium	0,004085	0,003798	0,006313	0,009321	0,00213	0,005054	0,007376	0,015581	0,00721	0,01039	0,011614	0,005934	0,006001	0,004849	0,018569	0,008542	0,009785	0	0,007904	0,012463	0,007464	0,008267	0,009475	0,010332	0,012746	0,007516	0,008322	0,026507	0,007611	0,005206	0,01533	0,006132	0,016101	0,004741	0,007234	0,002309	0,002208	0,003984	0,005789	0,016707	0,003888	0,015114	0	0,016066	0,016281	0,010469	0,005252	0,017361	0,006386	0,009939
Asticcacaulis endophyticus	0,003727	0,003033	0,005065	0,010267	0,002979	0,004604	0,004842	0,011259	0,005593	0,008294	0,0123	0,005157	0,005327	0,004737	0,014185	0,008569	0,006697	0	0,006012	0,0129	0,005631	0,006075	0,009477	0,007113	0,005747	0,00567	0,0066	0,006082	0,003675	0,003347	0,011862	0,004453	0,014893	0,004782	0,006617	0,001836	0,002896	0,003932	0,004523	0,015722	0,003161	0,01154	0	0,012457	0,016898	0,008791	0,003559	0,008598	0,006974	0,005611
Asticcacaulis excentricus	0,003786	0,00345	0,006147	0,010003	0,003358	0,005469	0,006318	0,014611	0,00659	0,009129	0,011345	0,009822	0,005725	0,004674	0,014603	0,008455	0,008386	0	0,006669	0,011882	0,006404	0,006611	0,008655	0,008091	0,007702	0,006778	0,006994	0,012699	0,004864	0,01011	0,011497	0,004328	0,013623	0,004806	0,008102	0,001451	0,003459	0,003411	0,003764	0,014386	0,008256	0,011144	0,000987	0,012188	0,018609	0,010536	0,003619	0,01032	0,006039	0,009682
Asticcacaulis taihuensis	0,024031	0,018394	0,019337	0,034005	0,009598	0,020282	0,026527	0,051017	0,026669	0,053251	0,060021	0,022259	0,02548	0,016416	0,081467	0,026923	0,036977	0,000921	0,03658	0,06278	0,022176	0,033293	0,031048	0,028411	0,11117	0,03011	0,028134	0,024684	0,01945	0,00758	0,068651	0,023504	0,074857	0,022568	0,037322	0,010041	0,005356	0,104868	0,018976	0,062965	0,025169	0,069031	0,00162	0,080588	0,050823	0,030468	0,018952	0,053689	0,026604	0,018725
Asticcacaulis tiandongensis	0,002155	0,001343	0,003556	0,00665	0,002382	0,002817	0,00342	0,008686	0,004077	0,006738	0,007281	0,00301	0,003673	0,002806	0,008397	0,005976	0,005702	0	0,003998	0,006646	0,004365	0,004391	0,005158	0,005965	0,005138	0,003378	0,004619	0,003962	0,002517	0,001595	0,007989	0,002381	0,008788	0,002999	0,004137	0,00074	0,00082	0,002248	0,002233	0,009982	0,002257	0,007549	0	0,008974	0,012694	0,007136	0,002679	0,00574	0,004581	0,003769
Atlantibacter hermannii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002263	0,006313	0	0,004342	0	0	0	0,001486	0	0	0	0	0
Aurantiacibacter aquimixticola	0	0,001654	0	0	0	0	0	0,00147	0,001954	0	0,002101	0	0	0	0	0,001465	0,000745	0	0,001236	0,00178	0,000882	0	0	0	0,000742	0,001079	0	0	0,000769	0,000923	0,000892	0,000734	0,000686	0	0,00545	0	0,001891	0	0,000857	0	0,002109	0,000831	0	0	0,001421	0,000869	0	0,001555	0,00145	0,000987
Aurantiacibacter arachoides	0,000696	0,002839	0	0,002293	0	0,003332	0,000946	0,002462	0,003753	0,000688	0,002787	0,001905	0,001052	0,00221	0,000951	0,003561	0,003144	0	0,001917	0,002369	0,002248	0	0,001899	0,001072	0,002124	0,001438	0,000748	0,001054	0,002922	0,002391	0,002687	0,001729	0,001912	0	0,014703	0,00077	0,002489	0,002605	0,003004	0,00129	0,004863	0,002795	0,000749	0,000945	0,002691	0,002424	0,002396	0,003778	0,003355	0,00192
Aurantiacibacter atlanticus	0	0,001879	0	0	0	0,002485	0	0,000792	0,00292	0	0,001857	0,001234	0,001031	0	0	0,001698	0,001973	0	0,000883	0,001592	0,001038	0	0,000706	0	0,000829	0,001061	0	0,000969	0,001603	0,001259	0,00158	0	0,000695	0	0,007412	0	0,001841	0,000881	0,001059	0,000878	0,002772	0,001058	0	0,000763	0,001919	0,000936	0,001605	0,002714	0,002699	0,000758
Aurantiacibacter gangjinensis	0	0,000914	0	0	0	0,001672	0	0,001703	0,002008	0	0,001986	0,000717	0	0	0	0,001744	0,001584	0	0,001729	0,000764	0,000959	0	0	0	0	0,001061	0	0	0,001904	0,001119	0,001785	0	0	0	0,006589	0	0,000754	0	0	0	0,002809	0,001187	0	0,000722	0,001801	0,000914	0,00157	0,001682	0,001558	0
Aurantiacibacter luteus	0	0,002548	0	0,000714	0	0,002121	0,000704	0,002498	0,003381	0	0,002373	0,001217	0,001118	0,001619	0,000734	0,003418	0,002318	0	0,001791	0,002544	0,001829	0	0,000706	0,001445	0,001651	0,001419	0	0,001226	0,003072	0,00241	0,002218	0,000777	0,000831	0,001038	0,01139	0	0,002325	0,002057	0,00193	0,000968	0,004526	0,002471	0,000727	0,001547	0,002329	0,001448	0,001638	0,003135	0,002191	0,001981
Aurantiacibacter marinus	0	0,002077	0	0,001754	0	0,001821	0	0,001888	0,002192	0,000721	0,001854	0,000984	0,000899	0,001505	0	0,002023	0,002092	0	0,001081	0,001326	0,001202	0	0	0	0,001732	0,001111	0	0,000724	0,002357	0,001791	0,001678	0	0,001414	0,00171	0,007426	0	0,001729	0,000813	0,000766	0,001327	0,002029	0,001983	0	0,000716	0,00199	0,001069	0,000884	0,002386	0,002571	0,000811
Aurantiacibacter odishensis	0	0,001731	0	0	0	0,001598	0	0,001719	0,00177	0	0,002262	0,000684	0,001009	0	0	0,001512	0,000935	0	0,001866	0,001772	0,001123	0	0	0	0,001799	0,001132	0	0,00095	0,00173	0,001483	0,002002	0,000679	0,000831	0,000954	0,012066	0	0,001546	0,000847	0,001172	0,000734	0,003958	0,001849	0	0	0,002072	0,001025	0,000726	0,002846	0,001945	0,001754
Aurantiacibacter rhizosphaerae	0	0,002161	0	0,001091	0	0,00082	0,000876	0,002385	0,002613	0,000786	0,003125	0,00115	0,001557	0,000822	0,000685	0,003071	0,002294	0	0,001987	0,002568	0,002777	0	0,000706	0,000868	0,002602	0,002154	0	0,000903	0,002645	0,002477	0,001799	0,000966	0	0,002373	0,010971	0	0,002136	0,002223	0,001877	0,000988	0,00385	0,002156	0,000731	0	0,002283	0,000846	0,001556	0,003211	0,001876	0,001847
Aurantiacibacter spongiae	0	0,00245	0	0,000742	0	0,00213	0,000717	0,002949	0,002817	0,000819	0,002348	0,000767	0,001031	0,000909	0,000695	0,003108	0,00201	0	0,001783	0,002056	0,001333	0,000704	0,001733	0,000978	0,000742	0,001435	0	0,000875	0,002878	0,000951	0,002066	0,000703	0,001413	0,000864	0,008823	0	0,001873	0,001785	0,002546	0,000965	0,003637	0,002455	0	0,001657	0,00282	0,001814	0,001509	0,003354	0,00258	0,001589
Aurantiacibacter suaedae	0,000734	0,002518	0	0,00146	0	0,000713	0,000774	0,001747	0,002224	0,000688	0,002469	0,00105	0,001162	0,000796	0	0,001605	0,001774	0	0,001761	0,001891	0,001035	0	0,001072	0	0,00095	0,001079	0	0	0,00204	0,001511	0,002069	0	0,000831	0,001095	0,048964	0	0,002266	0,001602	0,001307	0,000875	0,003268	0,001065	0	0,001882	0,001908	0,001069	0,000737	0,00342	0,002591	0,001584
Aurantiacibacter xanthus	0,001524	0,002709	0	0,00172	0	0,002019	0,0008	0,002176	0,002594	0,00118	0,002254	0,002326	0,001118	0,001543	0,000867	0,003334	0,002305	0	0,002221	0,001926	0,002222	0,000857	0,00169	0,001098	0,002478	0,001288	0	0,001371	0,002755	0,002704	0,002106	0,00196	0,000851	0,000864	0,069161	0	0,002903	0,002257	0,002399	0,000917	0,004426	0,002545	0,00089	0,000798	0,002265	0,001181	0,000706	0,003902	0,003047	0,00188
Aurantiacibacter zhengii	0,000828	0,001996	0	0,001403	0	0,001773	0	0,001966	0,002748	0,000819	0,001599	0,001234	0,00068	0,000686	0	0,001256	0,002359	0	0,000949	0,000897	0,001235	0	0,000863	0,000722	0,000691	0,001195	0	0,000881	0,00229	0,001259	0,002535	0,000707	0	0,000702	0,008186	0	0,001101	0	0,001059	0,000787	0,002796	0,001884	0	0,00071	0,001866	0,001658	0	0,002711	0,002106	0,001608
Aurantimonas aggregata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001661	0	0	0	0	0	0	0,000962	0	0	0	0,001592	0	0	0	0,001053	0	0	0,001061	0	0,000775	0	0	0,000754	0,000809	0	0	0	0,000684	0	0	0	0	0
Aurantimonas endophytica	0	0	0	0,000717	0,000705	0	0	0	0	0	0,000737	0	0	0	0	0	0,001458	0	0	0	0	0	0	0,000803	0	0	0	0,000832	0	0	0	0,001805	0	0	0,000909	0	0	0,000745	0	0,000734	0,000877	0	0	0	0	0	0	0	0	0
Aurantimonas manganoxydans	0	0	0	0	0	0	0	0	0	0	0	0,0007	0	0	0	0,000814	0,000788	0	0	0	0,000694	0	0	0,001713	0	0	0	0,001604	0	0	0	0,001324	0	0	0,001286	0	0,000877	0	0,000789	0	0,001673	0	0	0	0,001432	0	0	0	0,00146	0
Auraticoccus cholistanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000779	0	0	0,000994	0	0	0	0,001956	0	0,001025	0	0	0	0	0	0	0	0	0
Auraticoccus monumenti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000744	0	0	0	0	0	0	0	0	0	0	0	0,001794	0	0	0	0,002081	0	0	0,001883	0	0	0	0,002928	0	0,002324	0	0	0	0	0	0	0	0	0
Aureimonas altamirensis	0,000754	0,000954	0,001128	0,003467	0,001694	0,000718	0,000985	0,002259	0,002099	0,000688	0,002231	0,001707	0,000921	0,000941	0,000916	0,003169	0,002887	0	0,001645	0,000741	0,001943	0,00165	0,002061	0,002852	0,001608	0,001535	0,001854	0,003875	0,00104	0,002302	0,003633	0,003251	0,002295	0	0,003372	0	0,003143	0,00229	0,005016	0,003304	0,003594	0,001591	0	0,001008	0,003165	0,002012	0,001074	0,001906	0,003437	0,001848
Aureimonas endophytica	0,002231	0,003258	0,002887	0,002999	0,002866	0,001588	0,002413	0,00257	0,002433	0	0,003623	0,002325	0,001031	0,001836	0,002073	0,003447	0,004291	0	0,00189	0,001688	0,002398	0,003078	0,003382	0,003535	0,002799	0,001551	0,002809	0,004841	0,002634	0,001863	0,003018	0,004591	0,002948	0,000894	0,003666	0,00196	0,003214	0,002735	0,00319	0,00376	0,004447	0,002333	0,000846	0,001294	0,003886	0,002877	0,00219	0,00251	0,003864	0,001976
Aureimonas flava	0	0	0	0	0	0	0	0,000859	0	0	0	0	0	0	0	0,000721	0	0	0	0	0	0	0	0,000839	0	0	0	0,002962	0	0	0	0,002396	0	0	0,001137	0	0	0	0,001632	0	0,001049	0	0	0	0,001199	0	0	0	0,000702	0
Aureimonas fodinaquatilis	0	0	0	0,000779	0,000839	0	0	0	0,000691	0	0,001494	0	0	0	0	0,001163	0,000948	0	0	0	0	0	0	0,000861	0,000742	0,000905	0	0,001569	0	0,000686	0,000824	0,001042	0	0	0,001447	0	0,00214	0,000767	0,001641	0,001633	0,000832	0	0	0	0,000733	0	0	0	0,001869	0
Aureimonas frigidaquae	0	0	0	0,00182	0	0	0	0,00075	0	0	0,001531	0	0	0	0	0,000721	0,001962	0	0	0	0	0	0	0,00079	0,000802	0	0	0,002368	0	0	0,000886	0,001337	0,000753	0	0,001393	0	0,002062	0,000856	0,002431	0,001067	0,001596	0	0	0	0,002075	0,000715	0	0,000771	0,00177	0
Aureimonas glaciei	0,000947	0,004331	0,002279	0,003403	0,002687	0	0,005528	0,002645	0,002247	0,001278	0,00317	0,002063	0,000767	0,001039	0,004833	0,00331	0,003506	0	0,002234	0,001033	0,003156	0,002316	0,001722	0,003496	0,002259	0,003535	0,002352	0,008199	0,002683	0,002128	0,005178	0,022954	0,002127	0,000926	0,008528	0	0,004866	0,002698	0,005683	0,003513	0,009567	0,000999	0,000699	0,001873	0,003831	0,002939	0,004484	0,003397	0,003001	0,002508
Aureimonas jatrophae	0	0,000891	0,000695	0,001602	0	0	0	0	0	0,000754	0,001294	0	0	0	0	0,000814	0,000797	0	0	0	0	0,000967	0	0,000865	0	0,000874	0	0,003111	0	0	0,001155	0,002528	0,000727	0	0,001187	0	0	0	0	0,002288	0,001641	0	0	0,000726	0,000721	0	0,000916	0	0,000945	0
Aureimonas leprariae	0,001024	0,003124	0,002708	0,002724	0,002114	0	0,001176	0,001833	0,001294	0,000688	0,002653	0,001651	0,001074	0,001551	0,00182	0,003378	0,003894	0	0,001788	0,001042	0,002439	0,002008	0,002246	0,003049	0,001655	0,001912	0,001224	0,003375	0,00368	0,001708	0,002541	0,003527	0,001817	0	0,004493	0	0,001921	0,002617	0,002783	0,003012	0,003978	0,002179	0,000681	0,000826	0,002716	0,002813	0,000916	0,002351	0,003725	0,001884
Aureimonas phyllosphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000744	0	0	0	0	0	0	0	0	0	0	0	0,004176	0	0	0	0,003768	0	0	0,000754	0	0	0	0,001485	0	0,001787	0	0	0	0	0	0,000758	0	0	0
Aureimonas psammosilene	0,000773	0,001986	0,001311	0,002596	0,001952	0,001531	0,001083	0,002259	0,001087	0,000721	0,002617	0	0	0	0,000922	0,002881	0,002929	0	0	0,000695	0,001877	0,001074	0,001889	0,00147	0,001735	0,001426	0,000879	0,003633	0,002276	0,001823	0,002353	0,004453	0,00096	0,00073	0,003198	0	0,002504	0,002223	0,002343	0,002701	0,003835	0,001529	0	0,001206	0,002763	0,002266	0,001105	0,001863	0,003124	0,002198
Aureimonas pseudogalii	0	0,001306	0,001025	0,000819	0,001804	0	0,017121	0,000834	0	0,001278	0,000928	0,00095	0	0	0,02691	0,001418	0,002125	0	0	0,00076	0,000742	0,001897	0,000868	0,002492	0,00243	0,001154	0,001047	0,254464	0,001266	0,000811	0,001105	0,156883	0,000831	0	0,019122	0	0,002029	0,000709	0,012885	0,002309	0,005352	0	0	0,000732	0,002226	0,002599	0,016895	0,005887	0,002253	0,000828
Aureimonas ureilytica	0	0,000882	0,001113	0,001695	0,001693	0	0,000981	0,000814	0,000796	0	0,002093	0,0007	0	0	0,001959	0,001465	0,002587	0	0	0,000799	0	0,001001	0,001995	0,00227	0,000863	0,001132	0	0,008743	0,001846	0,001563	0,001175	0,00534	0,00085	0	0,003609	0	0,001301	0,000745	0,003356	0,002971	0,003126	0	0	0,000905	0,002264	0	0,001074	0,000956	0,002565	0,000926
Aureliella helgolandensis	0,003197	0,00119	0	0,002606	0,000806	0	0,0021	0,00557	0,005001	0,00154	0,009398	0,033609	0,006225	0,001032	0,003805	0,009815	0,016902	0,003049	0,011851	0,002409	0,018029	0	0	0,001661	0,028366	0,008524	0	0,020019	0,003644	0,022087	0,00287	0,01309	0,004911	0,001529	0,083453	0	0,006412	0,012517	0,005513	0,000872	0,043433	0,008781	0,00607	0,002017	0,004098	0,008141	0,003161	0,004299	0,005438	0,010557
Austwickia chelonae	0,000696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000744	0,002094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000742	0,001314	0	0,003831	0	0,00082	0	0,006633	0	0,002311	0	0	0	0	0	0	0	0	0
Azoarcus communis	0,004435	0,002552	0,002356	0,006169	0,002606	0,007678	0,004486	0,007089	0,006999	0,003078	0,007709	0,003679	0,003299	0,003749	0,004244	0,0038	0,009267	0,003126	0,003264	0,005027	0,004371	0,003345	0,007339	0,001862	0,004957	0,00721	0,005035	0,00453	0,002322	0,002998	0,005861	0,003314	0,008059	0,003882	0,005562	0,003488	0,0056	0,004675	0,002628	0,007203	0,007772	0,003749	0,001908	0,005742	0,008185	0,004866	0,003184	0,007179	0,004196	0,005572
Azoarcus halotolerans	0,003549	0,002707	0,002703	0,005464	0,003307	0,01036	0,003464	0,006689	0,007173	0,002738	0,007559	0,002835	0,003472	0,00424	0,00393	0,003757	0,013025	0,003502	0,003207	0,005344	0,005234	0,003719	0,00592	0,00203	0,005251	0,004333	0,003967	0,005473	0,002646	0,004195	0,006337	0,004738	0,01017	0,003774	0,007016	0,003171	0,008024	0,004968	0,002157	0,009143	0,008171	0,004019	0,002176	0,005034	0,009087	0,006535	0,003605	0,006743	0,005485	0,006274
Azoarcus indigens	0	0	0	0,001681	0	0,002787	0,000874	0,001621	0,000924	0	0,002702	0	0,00068	0,000922	0,000896	0,000791	0,002001	0	0	0,000869	0,000905	0,001438	0,002558	0	0,000725	0,001042	0,000903	0,000916	0	0	0,002084	0,001057	0,002775	0,000926	0,000823	0	0,000706	0	0	0,002149	0,001463	0	0	0,00073	0,001876	0,000891	0	0,001348	0,000905	0,001269
Azoarcus olearius	0,003701	0,001882	0,001119	0,00378	0,000787	0,006654	0,002547	0,005252	0,003997	0,002139	0,006093	0,002069	0,002539	0,003	0,003044	0,00224	0,006139	0,001141	0,00278	0,003632	0,003123	0,002013	0,005574	0,000806	0,003326	0,005427	0,003119	0,00213	0,00179	0,001981	0,004955	0,002711	0,006149	0,001516	0,003212	0,001155	0,003962	0,002729	0,001738	0,007553	0,004391	0,002239	0,001136	0,004091	0,006079	0,004151	0,002448	0,004522	0,003669	0,004843
Azoarcus pumilus	0,001198	0	0,00075	0,002858	0,000864	0,004393	0,000717	0,003114	0,002662	0	0,003087	0	0,000899	0,00099	0,002196	0,001695	0,005026	0,001001	0,000948	0,001432	0,002232	0,000966	0,003222	0	0,002726	0,001675	0,001842	0,001088	0	0,000783	0,003084	0,001305	0,004332	0	0,00265	0	0,002011	0,002194	0	0,004478	0,003813	0,001795	0,000968	0,0024	0,003813	0,002412	0,000789	0,002877	0,002724	0,002294
Azoarcus taiwanensis	0,001411	0	0,000891	0,003009	0,00071	0,006072	0,001045	0,004199	0,003022	0,000885	0,005175	0,000717	0,000724	0,001331	0,002293	0,002838	0,006672	0,000801	0,00093	0,002581	0,002633	0,001616	0,003716	0	0,002709	0,003376	0,002671	0,002428	0	0,001091	0,003424	0,001918	0,004831	0,001403	0,003438	0,000947	0,003261	0,003064	0	0,004617	0,005026	0,001938	0,001165	0,002531	0,004647	0,003173	0,001168	0,003934	0,002794	0,003902
Azohydromonas australica	0,028814	0,023513	0,014181	0,043634	0,015045	0,055202	0,036008	0,071257	0,049841	0,030697	0,0851	0,021249	0,028617	0,032505	0,019514	0,023294	0,024253	0,022211	0,026581	0,059768	0,022512	0,020229	0,071584	0,014602	0,03081	0,056978	0,034921	0,02594	0,018182	0,022399	0,057204	0,031307	0,062211	0,03035	0,023158	0,016764	0,054307	0,021547	0,044205	0,079051	0,018783	0,021766	0,012845	0,061514	0,069581	0,039283	0,032446	0,052218	0,034835	0,058113
Azohydromonas lata	0,02329	0,019816	0,01337	0,035707	0,015613	0,049946	0,035394	0,062377	0,048302	0,02677	0,068231	0,019982	0,02623	0,031131	0,016682	0,019159	0,02246	0,021087	0,02218	0,045435	0,019703	0,018478	0,07082	0,013081	0,031536	0,042454	0,034555	0,026907	0,014845	0,017815	0,045264	0,02385	0,057495	0,029401	0,020949	0,01755	0,04514	0,018669	0,033798	0,075254	0,017384	0,019536	0,01242	0,058796	0,0622	0,035275	0,031918	0,044734	0,031805	0,043926
Azomonas agilis	0	0	0	0	0	0	0	0	0	0	0,000789	0	0,000767	0	0	0,000698	0	0	0	0,000799	0	0	0	0	0	0,001491	0,000764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000767	0	0	0,000739	0	0,001638
Azomonas macrocytogenes	0,00085	0,000729	0	0	0	0,002502	0	0	0	0	0,000784	0	0,000745	0	0	0,000698	0,000729	0	0	0,000764	0	0,002218	0,001889	0	0	0,001064	0	0	0	0	0,000833	0	0	0	0	0	0	0,000715	0	0,001129	0	0	0	0,000748	0,000799	0,001804	0	0,000719	0,000804	0,000804
Azonexus fungiphilus	0,002862	0	0	0,002925	0,001562	0,004543	0,001835	0,003569	0,002475	0,00095	0,004475	0,001034	0,001362	0,001485	0,002101	0,001581	0,006601	0,005315	0,001724	0,002751	0,003845	0,000754	0,003344	0	0,002736	0,002737	0,002453	0,004296	0	0,001707	0,0038	0,002509	0,006611	0,000842	0,005842	0,00074	0,004088	0,006305	0,001887	0,003619	0,008427	0,000944	0,002668	0,002335	0,004707	0,002662	0,000916	0,00626	0,002426	0,00554
Azonexus hydrophilus	0,004011	0,001522	0,000881	0,003546	0,001281	0,005386	0,002484	0,00516	0,003905	0,002135	0,005638	0,002358	0,0025	0,002686	0,003999	0,003223	0,011805	0,008577	0,002284	0,002519	0,006424	0,001965	0,004174	0,000686	0,005392	0,002671	0,003755	0,006845	0,001845	0,00257	0,004658	0,004444	0,013084	0,004213	0,009978	0,001303	0,005863	0,010809	0,002779	0,004838	0,011668	0,002877	0,004185	0,002715	0,006898	0,004953	0,002305	0,008716	0,00304	0,005757
Azorhizobium caulinodans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Azorhizobium doebereinerae	0,004495	0,002527	0,004355	0,006676	0,00348	0,004469	0,002617	0,008237	0,004469	0,003197	0,012447	0,005399	0,005018	0,002677	0,019183	0,006801	0,005623	0,000961	0,005899	0,005553	0,023684	0,00345	0,007388	0,005921	0,004775	0,008082	0,006001	0,006068	0,001243	0,005515	0,006245	0,009467	0,00906	0,005335	0,0165	0,00281	0,00472	0,005049	0,010809	0,010227	0,018455	0,005212	0,000824	0,005079	0,012211	0,006848	0,00263	0,007992	0,006435	0,009828
Azorhizobium oxalatiphilum	0,002334	0,002636	0,003083	0,005226	0,00343	0,002729	0,00159	0,003509	0,003365	0,002034	0,004597	0,003285	0,001929	0,001706	0,006374	0,004102	0,004463	0	0,002673	0,002521	0,004592	0,004686	0,003895	0,004689	0,002615	0,003042	0,004271	0,002938	0,001266	0,002885	0,004638	0,005971	0,004295	0,0016	0,005343	0,00232	0,004327	0,003416	0,007992	0,005433	0,004201	0,003544	0,000687	0,002886	0,006446	0,004018	0,001421	0,002672	0,005282	0,003044
Azospira restricta	0,003456	0,001601	0,002047	0,004183	0,002534	0,004919	0,002682	0,005213	0,004584	0,002757	0,006494	0,003016	0,002143	0,002913	0,003675	0,004217	0,010951	0,006204	0,00173	0,003674	0,00764	0,002205	0,004962	0,001871	0,005337	0,0034	0,003051	0,005676	0,001714	0,004195	0,005092	0,004573	0,010346	0,003124	0,031458	0,002338	0,005897	0,023635	0,002205	0,006431	0,014053	0,003084	0,005438	0,004318	0,006604	0,005113	0,002647	0,007344	0,004343	0,005158
Azospirillum baldaniorum	0	0,001134	0	0,001731	0	0,00068	0	0,000875	0,000944	0	0,000793	0	0	0	0	0,001139	0,001575	0	0	0,000721	0	0,00097	0	0,001198	0	0	0	0,000859	0	0	0,000982	0,000769	0	0,000702	0	0	0	0	0,000902	0,000694	0,000933	0	0	0	0,002651	0,001418	0	0,000927	0,001335	0
Azospirillum brasilense	0,010639	0,015441	0,010138	0,034554	0,007667	0,013778	0,014926	0,036792	0,02313	0,021675	0,045294	0,008259	0,008505	0,005409	0,028272	0,041955	0,017092	0,006395	0,043612	0,043604	0,014741	0,011291	0,050655	0,038422	0,011441	0,013361	0,032153	0,011101	0,019656	0,011684	0,030207	0,009645	0,061961	0,055324	0,017743	0,005768	0,008572	0,023825	0,016215	0,036968	0,02364	0,139033	0,00435	0,023086	0,098204	0,024248	0,016684	0,009907	0,035073	0,011055
