genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Lysobacter	0,046023	0,057457	0,029318	0,059504	0,027183	0,04995	0,027888	0,06611	0,05886	0,118403	0,083522	0,047724	0,029149	0,05807	0,025918	0,05155	0,052809	0,032665	0,042085	0,053126	0,094596	0,052161	0,07835	0,048373	0,048176	0,059668	0,053373	0,06039	0,025724	0,06479	0,115905	0,05782	0,058538	0,024739	0,094791	0,025932	0,102933	0,156949	0,203429	0,077717	0,16521	0,040132	0,03844	0,051897	0,064405	0,057342	0,032685	0,066959	0,063617	0,075315
Macellibacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001688	0	0
Macrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macromonas	0,00831	0,007083	0,004299	0,013437	0,00658	0,014019	0,013178	0,020716	0,016406	0,008316	0,02287	0,008644	0,009743	0,010947	0,007133	0,007204	0,007783	0,013776	0,007832	0,015969	0,008486	0,008144	0,021487	0,005166	0,011903	0,014443	0,013336	0,008576	0,005872	0,007824	0,013773	0,007967	0,022449	0,011866	0,024416	0,007104	0,020713	0,008951	0,003053	0,020165	0,018425	0,007172	0,009008	0,019229	0,020973	0,010225	0,011339	0,01731	0,010288	0,013709
Magnetococcus	0	0	0	0,002205	0	0,001187	0	0,001214	0	0	0,001686	0	0	0	0	0	0,001589	0	0	0	0	0	0,002785	0	0	0,001713	0	0	0	0	0	0	0,002478	0	0	0	0	0	0	0,002566	0	0	0	0,001118	0,002937	0,001041	0	0	0,001069	0,002276
Magnetofaba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001113	0	0	0	0	0,001132	0	0	0	0	0
Magnetospira	0	0	0,001141	0,003773	0	0	0	0,00177	0	0	0,001037	0	0	0	0	0	0,001103	0	0	0	0	0	0,002699	0,001072	0	0	0	0	0	0	0	0	0,002162	0	0	0	0	0,001131	0	0,002487	0	0	0	0	0,006251	0,001025	0	0	0,002119	0
Magnetospirillum	0,016034	0,011157	0,041493	0,133261	0,019861	0,053121	0,01566	0,075637	0,028714	0,017383	0,050862	0,014002	0,013563	0,018776	0,012951	0,033587	0,048724	0,007192	0,016435	0,016267	0,028629	0,015618	0,084676	0,029007	0,018944	0,021393	0,034356	0,021044	0,012934	0,016029	0,042314	0,017701	0,130509	0,02353	0,041552	0,01736	0,021056	0,054614	0,016987	0,118689	0,024453	0,021865	0,007912	0,035242	0,26123	0,053589	0,014539	0,02504	0,057276	0,022018
Magnetovibrio	0	0	0	0,003015	0	0	0	0,001209	0	0	0	0	0	0	0	0	0,001066	0	0	0	0	0	0,001101	0	0	0	0	0	0	0	0	0	0,001481	0	0	0	0	0	0	0,002264	0	0	0	0	0,004403	0,001069	0	0	0	0
Maioricimonas	0,001971	0	0	0,002483	0,001343	0	0	0,004535	0,003334	0	0,003022	0,002463	0	0	0,001036	0,006555	0,006191	0	0,002717	0	0,003663	0	0,001203	0,003316	0,004739	0,002608	0	0,005676	0,001317	0,002645	0,002585	0,004431	0,002564	0	0,00365	0	0	0,003399	0,001825	0,002015	0,003071	0,003261	0,001102	0,001209	0,004339	0,004511	0	0,002783	0,004218	0,003504
Malaciobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,063191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malikia	0,008464	0,006772	0,005794	0,012913	0,006644	0,01404	0,016516	0,016823	0,021653	0,008399	0,020533	0,008524	0,01119	0,010383	0,007349	0,007397	0,009766	0,011715	0,007044	0,014799	0,008673	0,008517	0,023769	0,00436	0,014292	0,014328	0,015908	0,009323	0,006475	0,00744	0,015766	0,008753	0,024552	0,012702	0,014762	0,008426	0,023732	0,008223	0,003766	0,02176	0,013597	0,00741	0,007988	0,021541	0,017881	0,009963	0,012073	0,017897	0,010707	0,015643
Maliponia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001488	0	0	0	0	0	0	0	0	0	0	0	0	0,001116	0	0	0	0	0	0,006499	0	0,001532	0,001321	0	0	0	0	0	0	0	0	0	0	0	0
Mameliella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mammaliicoccus	0,011575	0,025705	0,032791	0,014546	0,06548	0,003805	0,024736	0,008278	0,011977	0,012737	0	0,035689	0,021529	0,006612	0,004232	0,009246	0	0,059467	0,023639	0,011957	0,015295	0,014221	0,007317	0,014404	0,047915	0,03885	0,011639	0	0,035618	0,028232	0,011327	0,008641	0,013444	0,00651	0,024225	0,044047	0,033673	0,026837	0,004844	0,001829	0,014279	0,022642	0,033198	0,0264	0	0,040436	0,048089	0,026959	0,001104	0,018681
Mangrovibacter	0	0	0	0	0	0	0	0,00355	0	0	0,001645	0	0	0,01297	0	0	0	0	0	0	0,001463	0	0	0	0	0,001058	0	0,001076	0	0,001623	0,001116	0	0,001069	0	0,001814	0	0	0,101268	0,00142	0	0,011452	0	0	0	0,053827	0,01319	0	0,002025	0	0,003084
Mangrovibacterium	0	0	0	0	0	0	0	0	0	0	0,001285	0	0	0	0	0,003128	0,009694	0	0,00436	0	0,005225	0,001041	0	0	0	0	0	0,001076	0	0	0	0,002675	0,001487	0	0,005462	0	0	0,00303	0	0	0,001776	0	0,001258	0	0,001055	0	0	0	0,001923	0,001222
Mangrovicella	0	0,001159	0,001214	0,001231	0	0	0	0,001084	0	0	0,001029	0	0	0	0	0,001512	0,002817	0	0	0	0	0,001178	0	0,001434	0	0	0	0,003077	0	0	0,001087	0,002779	0	0	0,002584	0	0,001717	0,001352	0,002908	0,001197	0,003629	0	0	0	0,002976	0,001047	0	0	0,002795	0
Mangrovicoccus	0	0,001338	0	0,002291	0	0	0,001061	0,002952	0,003046	0	0,002593	0,003103	0,004427	0,001416	0,002452	0,004123	0,002983	0,001021	0,001038	0,002409	0,002313	0	0,00139	0,001107	0,003469	0,001416	0,001093	0,003643	0,002878	0,002703	0,002695	0,001393	0,003069	0,0016	0,019064	0	0,0026	0,003489	0,002282	0,001614	0,003955	0,002765	0,001261	0	0,002903	0,001493	0	0,004189	0,002951	0,001125
Mangrovihabitans	0,016847	0,001206	0	0	0	0	0	0	0,020536	0	0,019374	0,017977	0	0	0,004773	0,006018	0,005937	0	0,111152	0,010042	0,027192	0	0	0,00147	0,003843	0,010088	0	0,003084	0,008426	0,028258	0,004503	0,022243	0,004045	0	0,074608	0	0,007111	0,008376	0,007821	0	0,003214	0,031766	0	0,004052	0,001077	0,003545	0,015379	0,001721	0,001046	0,018153
Mangrovitalea	0,001372	0	0	0,002447	0	0	0	0,002892	0	0	0,003063	0	0,001074	0	0,001169	0,002421	0,001066	0	0	0,001911	0,001315	0	0,001217	0	0	0,002337	0	0	0	0	0,002606	0	0,001311	0	0	0	0	0	0	0,002319	0	0,002191	0	0	0,003013	0,003587	0	0,001102	0,00146	0,002873
Mannheimia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00133	0	0	0	0	0	0	0	0	0	0	0
Maribacter	0,004387	0,003284	0,001083	0,004343	0,001746	0,001035	0,002036	0,003765	0,005274	0,001278	0,00449	0,004232	0,004766	0,002255	0,001841	0,009287	0,012388	0,004222	0,007514	0,003048	0,007609	0,005846	0,003687	0,003981	0,006054	0,004024	0,002607	0,006573	0,003168	0,004232	0,002157	0,006191	0,003659	0	0,005495	0	0,002797	0,005975	0,00532	0,003589	0,004624	0,005034	0,004852	0,002505	0,003467	0,003362	0,001863	0,001834	0,008959	0,004539
Maribellus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001023	0,006349	0	0	0	0,002861	0	0	0	0,001217	0	0	0	0	0	0	0	0	0	0	0	0	0,002632	0	0	0,001795	0	0	0	0	0,001025	0	0	0,001318	0
Maribius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002046	0	0	0	0	0	0	0	0	0,001099	0	0	0,002327	0	0	0	0	0	0	0,00579	0	0,001376	0,00234	0	0	0	0	0	0	0	0	0	0,00104	0	0
Maricaulis	0,002929	0,002328	0,001583	0,005905	0,002583	0	0,001319	0,004998	0,005367	0,001147	0,006232	0,002991	0,001644	0,001372	0,00124	0,00812	0,006012	0	0,004498	0,00234	0,005819	0,001138	0,002902	0,00405	0,004018	0,002296	0,001572	0,003943	0,003545	0,004716	0,003428	0,003027	0,003373	0,001263	0,004961	0	0,004946	0,005869	0,003013	0,004621	0,003591	0,005165	0,001046	0,001699	0,007229	0,004755	0,001579	0,003497	0,006899	0,004796
Marichromatium	0	0	0	0	0	0	0	0,001442	0	0	0,00166	0	0	0	0	0,001325	0,001384	0	0	0	0,001068	0	0	0	0	0,0017	0	0,001026	0	0	0,00224	0	0,002578	0	0,001273	0	0	0,001019	0	0,001239	0	0	0	0	0,002689	0,002674	0	0,001345	0,00121	0,001516
Marihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001236	0	0,001327	0	0	0	0,003162	0	0,001173	0	0	0	0	0	0	0	0	0
Marimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001039	0	0	0	0	0	0	0	0	0	0,003241	0	0,00105	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinagarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001136	0	0	0	0
Marinibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001304	0	0	0	0,003926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mariniblastus	0	0	0	0	0	0	0	0,001211	0	0	0,002364	0,001402	0	0	0	0,003098	0,003932	0	0	0	0,001713	0	0	0,001201	0,002885	0	0	0,002831	0	0,003701	0	0,001021	0	0	0,004341	0	0	0	0	0	0,002581	0	0	0	0,001251	0	0	0	0	0,001148
Marinicauda	0,001217	0	0	0,004458	0,001108	0	0	0,003618	0,002974	0	0,004535	0,001061	0,00125	0	0	0,004924	0,004043	0	0,002647	0,001564	0,00367	0	0,002615	0,002169	0,001306	0,002203	0	0,001455	0,001116	0,003267	0,003266	0,001264	0,00254	0	0,003498	0	0,002742	0,003871	0	0,004037	0,002152	0,002966	0	0,001282	0,005083	0,003858	0	0,00164	0,004424	0,004163
Marinicaulis	0	0	0	0,00294	0	0	0	0,00316	0,003107	0	0,004275	0,001167	0	0	0	0,003866	0,003823	0	0,001306	0	0,00296	0	0,001187	0,001645	0,001633	0,001067	0	0,001157	0,001088	0,001399	0,001295	0	0,00239	0	0,002843	0	0,001792	0,003613	0,001059	0,003112	0,001232	0,002926	0	0,001414	0,003815	0,003011	0	0,001468	0,003305	0,001054
Marinicella	0	0	0	0	0	0	0	0,00112	0	0	0,001285	0	0	0	0	0	0,001402	0	0	0	0	0	0	0	0	0	0	0,00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001337	0	0	0	0,001104	0
Marinifilum	0,001095	0,00196	0,004876	0	0,004229	0	0,002629	0	0,002966	0,001455	0,001285	0,004758	0,003195	0,002326	0,002758	0,001393	0,003048	0,012655	0,006263	0,001345	0,005243	0,001218	0,001308	0	0,005095	0,007647	0,001369	0,005382	0,002241	0,00342	0,00143	0,005382	0,001526	0	0,00132	0,003654	0,005374	0,003726	0,00438	0	0,001375	0,003864	0,008714	0,004149	0	0	0,016548	0,010516	0,00178	0,00215
Mariniflexile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001623	0	0	0	0	0	0	0	0,001442	0	0	0	0	0	0	0
Marinilabilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003571	0	0,003645	0	0,001857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001163	0	0	0	0	0	0	0	0	0	0	0	0
Marinimicrobium	0,003189	0	0	0,003415	0	0	0	0,003849	0,003177	0	0,004626	0,0012	0,001469	0	0,003981	0,005318	0,00637	0,001141	0,003505	0,003866	0,004203	0	0,001214	0	0,003159	0,004789	0	0,004096	0,001145	0	0,004743	0,003364	0,002986	0	0,003639	0	0,00208	0,003365	0	0,003206	0	0,004129	0,001677	0,001379	0,00375	0,005084	0,001421	0,002126	0,004715	0,003675
Mariniphaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003983	0	0	0	0,001187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001308	0	0	0	0	0	0	0	0	0
Mariniradius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001371	0
Marinitenerispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinobacter	0,020506	0,013163	0,011771	0,026517	0,015129	0,020635	0,013268	0,032804	0,026907	0,011103	0,035508	0,0163	0,022909	0,013765	0,01943	0,030367	0,026268	0,010842	0,020017	0,025733	0,029085	0,014617	0,023183	0,012929	0,020082	0,037438	0,015901	0,018416	0,013278	0,020076	0,029906	0,016695	0,026774	0,01281	0,02815	0,010819	0,022091	0,026973	0,011042	0,026797	0,018217	0,024289	0,009683	0,020691	0,033192	0,036516	0,014117	0,021404	0,030141	0,041263
Marinobacterium	0,009263	0,005727	0,004868	0,013237	0,006638	0,009492	0,006113	0,01444	0,014288	0,005038	0,016929	0,006373	0,009419	0,006858	0,00845	0,015084	0,013106	0,004238	0,008485	0,011595	0,012032	0,006485	0,010077	0,005656	0,008659	0,014363	0,007872	0,008871	0,005795	0,006513	0,013166	0,0074	0,011976	0,00631	0,013799	0,004063	0,010109	0,012101	0,004986	0,012445	0,009267	0,01191	0,003178	0,009591	0,016016	0,015723	0,006737	0,011744	0,012996	0,016888
Marinomonas	0,009741	0,005843	0,004719	0,013902	0,005906	0,009202	0,006698	0,014626	0,011875	0,005214	0,01746	0,006691	0,008825	0,007979	0,007525	0,014446	0,012695	0,00373	0,00935	0,011772	0,010988	0,006666	0,015272	0,005428	0,007934	0,014417	0,009602	0,008049	0,005178	0,00685	0,012909	0,007681	0,013644	0,00662	0,018532	0,004529	0,010058	0,008827	0,004311	0,01393	0,009098	0,009479	0,002576	0,00918	0,016613	0,015529	0,005787	0,011903	0,015464	0,0168
Marinoscillum	0	0	0	0	0	0	0	0	0	0	0,001115	0	0	0	0	0,003193	0,003769	0	0,004099	0	0,003911	0	0	0,002697	0,001989	0	0	0,001229	0	0	0	0,002783	0	0	0,002616	0	0	0,00304	0	0,001106	0	0,001147	0,001343	0	0,001046	0	0	0	0,003027	0
Marinospirillum	0,001353	0	0	0,003496	0	0	0	0,002912	0,001349	0	0,003395	0	0	0	0,001474	0,003177	0,001664	0	0	0,002929	0,001607	0	0	0	0	0,002611	0	0	0	0	0,001576	0	0,00227	0	0	0	0	0,001287	0	0,001075	0	0,002482	0	0,001065	0,003528	0,003826	0	0,001646	0,003462	0,003076
Marinosulfonomonas	0	0	0	0	0	0	0	0	0	0	0	0	0,001096	0	0	0,002163	0	0	0	0	0	0	0	0	0,001158	0	0	0	0	0	0	0	0	0	0,005483	0	0,001726	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinovum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,005775	0	0,001221	0	0	0	0	0	0	0	0	0	0	0	0	0
Mariprofundus	0,001043	0	0	0,00286	0	0	0	0,003309	0,002517	0	0,003109	0	0,001118	0	0,001026	0,002921	0,003398	0	0,00136	0	0,002891	0	0	0,00103	0	0,002103	0,001066	0,001226	0,001031	0	0,001146	0,001178	0,003249	0,001095	0,00232	0	0	0,002482	0	0,001753	0,00222	0	0	0	0,003573	0,003004	0,001105	0,00128	0,002871	0,001508
Marisediminicola	0	0,001309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001201	0	0	0	0	0	0,005888	0,005369	0	0	0,002387	0	0	0	0,002188	0,001256	0	0	0	0	0	0,00257	0	0	0	0,001942	0	0	0	0	0	0,001941	0
Marispirochaeta	0	0	0	0,001278	0	0	0	0	0	0	0,001285	0	0	0	0	0	0,003684	0	0	0	0,003019	0	0	0	0	0	0	0	0	0	0	0	0,002144	0	0	0	0	0,001611	0	0,001193	0,001232	0	0	0	0,002135	0	0	0	0,003077	0
Maritalea	0	0	0	0,002653	0,002127	0	0	0,001042	0,001521	0	0,002713	0	0	0	0	0,003989	0,004508	0	0,001056	0	0,001333	0	0,002477	0	0,002266	0,001217	0	0,002334	0	0,001035	0	0,001158	0	0	0,00215	0	0,002043	0,002643	0,00124	0,001521	0,001251	0,001019	0	0	0,001574	0,002814	0	0	0,003706	0,002194
Maritimibacter	0,001217	0,002484	0	0,00361	0,002404	0	0,001788	0,004475	0,003803	0,001048	0,004861	0,004697	0,004471	0,001434	0,002049	0,008695	0,004395	0,002297	0,00355	0,005018	0,003856	0	0,001281	0,001506	0,006536	0,002224	0	0,006482	0,003178	0,00433	0,003092	0,003771	0,003691	0,003064	0,081812	0	0,007124	0,007056	0,002857	0,003109	0,005264	0,004416	0,002726	0,001404	0,004106	0,004218	0,001105	0,005707	0,00353	0,003312
Marivirga	0,001469	0	0	0,001714	0,001074	0	0,001284	0,001498	0,00295	0	0,001757	0,002799	0,001491	0,001197	0	0,005272	0,005693	0,001601	0,005778	0	0,005533	0,001552	0	0,00468	0,003899	0	0	0,002923	0	0,002578	0	0,004514	0,001082	0	0,001874	0	0,001185	0,003757	0,002785	0,001676	0,001069	0,002953	0,00227	0	0,00157	0	0	0	0,006131	0,001279
Marivita	0,001469	0,002023	0	0,002163	0,001511	0	0,001778	0,00378	0,003502	0	0,004385	0,004873	0,003814	0,001314	0,001708	0,005716	0,003587	0	0,002236	0,003488	0,003166	0	0	0,001217	0,005394	0,003148	0	0,005626	0,003961	0,004041	0,002735	0,00291	0,003172	0,001656	0,016573	0	0,003662	0,005189	0,002492	0,001541	0,004465	0,003918	0,001599	0,002386	0,003355	0,003406	0,001137	0,004475	0,003459	0,0031
Marivivens	0	0,001356	0	0	0	0	0	0	0	0	0,001058	0,00224	0,001381	0	0	0,00207	0	0	0	0,001365	0	0	0	0	0,003007	0	0	0,00291	0,001088	0,001035	0	0	0	0,001067	0,057688	0	0,001738	0,00106	0	0	0	0,002128	0	0	0	0	0	0,001889	0,001104	0
Marmoricola	0,018777	0,008364	0,002376	0,003788	0,003373	0	0,002093	0,027081	0,008386	0,010819	0,011807	0,012441	0,005229	0,001766	0,014419	0,026016	0,016141	0,01351	0,021369	0,01097	0,014969	0,002966	0,003745	0,004047	0,022895	0,015225	0,001591	0,146262	0,033689	0,012757	0,028884	0,243842	0,02406	0,008159	0,033499	0,001036	0,015073	0,015197	0,363179	0,00276	0,400517	0,017611	0,007137	0,005942	0,007519	0,015027	0,003207	0,024973	0,006954	0,015031
Martelella	0,007014	0,009206	0,005388	0,014404	0,007891	0,005014	0,006553	0,009796	0,011842	0,00416	0,012871	0,013324	0,010572	0,007297	0,011824	0,015973	0,016827	0,002222	0,009447	0,009515	0,018497	0,008119	0,007297	0,007829	0,013429	0,014813	0,005435	0,016792	0,009432	0,013196	0,012673	0,012698	0,008861	0,00572	0,041355	0,00393	0,012656	0,01597	0,015376	0,01255	0,021095	0,010734	0,00227	0,007005	0,013486	0,016356	0,005529	0,0132	0,014572	0,014451
Massilia	0,44091	2,296671	0,367801	0,375202	0,15421	0,262466	0,282322	0,358755	0,296267	0,42285	0,438933	0,11779	0,150205	0,239482	0,623359	0,37265	0,19993	0,203068	0,212541	0,620032	0,186805	2,628427	1,41663	0,734815	0,138062	0,391741	3,631398	0,31187	0,386846	0,128984	0,78606	0,868614	0,61152	0,630366	0,118556	0,180029	0,194989	0,110788	1,066678	0,478101	1,024179	0,328586	0,453523	0,390873	0,414979	0,221511	0,420834	0,618163	0,256248	0,230311
Massilibacillus	0	0	0	0	0	0,001116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001207	0	0	0	0	0	0	0	0	0	0,001197	0,001066	0,001222	0,001298	0	0	0	0	0	0	0	0,002635	0
Mastigocladopsis	0	0	0,006018	0	0	0	0	0	0	0	0	0	0	0,003585	0	0	0,00827	0	0	0	0	0	0	0,044872	0	0	0,001421	0	0	0	0	0	0	0	0	0,001668	0	0	0	0	0	0	0	0	0	0	0	0	0,001727	0
Mastigocladus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mastigocoleus	0	0	0,001815	0	0	0	0	0	0	0	0	0	0	0,004041	0	0	0,00928	0	0	0	0	0	0	0,017974	0	0	0	0	0	0,001135	0	0	0	0	0	0,001251	0	0	0	0	0	0	0	0	0	0	0	0	0,002243	0
Mediterraneibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0,001109	0	0	0	0	0,003197	0	0	0	0	0	0	0	0,001372	0	0,001303	0	0	0	0,001203	0	0	0	0	0	0	0,001798	0	0,001184	0	0,001223	0	0	0	0,004679	0,002534	0,001371	0
Megasphaera	0	0	0	0	0	0,001679	0	0	0	0	0	0	0	0	0	0	0,00129	0,001541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001579	0	0,001119	0	0	0	0	0	0	0	0	0,001549	0
Meiothermus	0,003531	0,001664	0,001562	0,003583	0,001108	0,002293	0,001431	0,004454	0,007434	0	0,009235	0,004233	0,003887	0,002342	0	0,00635	0,013025	0,001721	0,005941	0,002815	0,0087	0,004188	0,001229	0,007048	0,004005	0,003843	0,001046	0,003631	0,001116	0,003013	0,002818	0,003769	0,003073	0	0,003935	0	0,001661	0,004564	0,001194	0,002585	0,009385	0,004766	0,001674	0,002409	0,003357	0,00457	0,0012	0,001601	0,004113	0,006317
Melaminivora	0,0075	0,005633	0,003368	0,010495	0,004416	0,01095	0,008022	0,01579	0,011661	0,007983	0,017669	0,005048	0,006286	0,007699	0,005895	0,006239	0,00589	0,005507	0,005385	0,013736	0,006076	0,006153	0,019385	0,003497	0,008777	0,012549	0,010035	0,007233	0,004841	0,004714	0,012528	0,007354	0,015684	0,007138	0,00831	0,005566	0,012509	0,005707	0,00517	0,018228	0,006698	0,005792	0,003035	0,013636	0,015204	0,008641	0,008037	0,011612	0,008024	0,01132
Melioribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melittangium	0,001584	0	0,001046	0,002796	0	0	0	0,002754	0,004047	0	0,003303	0,001023	0,003342	0	0	0,001075	0,003666	0	0,004216	0	0,005589	0	0,00167	0,001243	0	0,005646	0	0,00138	0,001145	0,003407	0,002185	0,001476	0,003301	0	0,00477	0	0	0,0035	0,005654	0,002585	0	0,002436	0	0,001326	0,002077	0,005096	0,0012	0	0,004102	0,008635
Merismopedia	0	0	0,001281	0	0	0	0,002626	0	0	0	0	0,001377	0	0,008551	0	0	0,02861	0	0	0	0	0	0	0,00916	0	0	0	0	0	0,001812	0	0	0	0	0	0,00422	0	0	0	0	0	0	0	0	0	0	0	0	0,006695	0
Mesonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001302	0,001036	0	0	0	0	0,001264	0	0	0,001188	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001104	0	0	0	0	0	0	0	0	0	0,001122	0
Mesorhizobium	0,153985	0,148947	0,157004	0,244601	0,174119	0,099974	0,10508	0,192055	0,204773	0,087585	0,281077	0,191661	0,138102	0,125902	0,139976	0,316362	0,350257	0,081229	0,176096	0,145009	0,250839	0,121068	0,162728	0,192719	0,240005	0,198219	0,117571	0,303665	0,156899	0,220318	0,227413	0,244721	0,188941	0,099007	0,27204	0,093941	0,26622	0,283785	0,298493	0,253043	0,37249	0,19949	0,069498	0,120047	0,238312	0,229483	0,112207	0,211796	0,30197	0,198336
Metakosakonia	0	0	0	0	0	0,001204	0	0	0	0	0	0	0	0,002304	0	0	0	0,001041	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003491	0	0	0	0	0	0,001574	0,023484	0	0,044932	0	0	0	0,004707	0	0	0,001251	0	0,00141
Metallibacterium	0	0	0	0,00313	0,001173	0,005071	0	0,001025	0,004285	0	0,002931	0	0	0	0	0,001256	0,003494	0	0	0	0	0	0,003164	0	0	0	0	0	0	0	0,001213	0	0,002668	0	0	0	0	0	0	0,004044	0	0	0	0,001483	0,00244	0	0,001351	0	0,003346	0
Methylacidimicrobium	0	0	0	0,00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00118
Methylarcula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium	0,342742	0,331184	0,167279	0,382815	0,187867	0,852929	0,534557	0,455259	0,596003	0,280031	0,706451	0,289314	0,914536	0,293787	0,20034	0,394362	0,370218	0,181785	0,608119	0,515142	0,390329	0,260529	0,747795	0,168301	0,389471	0,590309	0,346183	0,318494	0,21535	0,356269	0,479004	0,363547	0,501248	0,202553	0,385195	0,2213	0,482779	0,394862	0,187314	0,796346	0,19115	0,477987	0,153826	0,502217	0,461009	0,283357	0,376945	0,301779	0,442979	0,519232
Methylicorpusculum	0	0	0	0	0	0	0	0	0,002114	0	0,001072	0	0	0	0	0	0,002567	0,001061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,005678	0,002111	0	0	0,001544	0,002683	0	0	0,012585	0	0,001115	0	0,001144	0	0	0	0,001211	0
