species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Talaromyces rugulosus	0,004689	0,002436	0,004339	0,003129	0,001752	0,007762	0,003315	0,001264	0,002726	0,006276	0,000774	0,001841	0,002849	0,005259	0	0,001666	0	0,001484	0,000397	0,002883	0,000399	0,00596	0,003532	0,005468	0	0,001405	0,005477	0,001634	0,001225	0,000671	0,001705	0	0,002235	0,001843	0,000415	0,004546	0,003199	0,000497	0	0,004119	0,001206	0,001373	0,000874	0,002303	0,001589	0,000847	0,0018	0,001543	0,00305	0,000511
Talaromyces stipitatus	0,015208	0,003126	0,004664	0,008375	0,00501	0,006279	0,006223	0,003866	0,002569	0,009937	0,000945	0,001979	0,003542	0,012927	0	0,002979	0	0,001756	0,001511	0,003156	0,001783	0,005241	0,006027	0,004576	0,000475	0,001926	0,006253	0,001024	0,002019	0,003935	0,002489	0,001022	0,002547	0,003051	0,000488	0,004445	0,004871	0,00202	0	0,006297	0,001108	0,002479	0,002177	0,003305	0,004045	0,001671	0,00424	0,001294	0,004461	0,001077
Talaromyces verruculosus	0,003794	0,000682	0,001536	0,002628	0,001468	0,001814	0,001173	0,001248	0,000536	0,000935	0	0,000922	0,001325	0,003863	0	0,000554	0	0	0	0,001266	0	0,00272	0,001721	0,001654	0	0	0,00209	0,000634	0,000876	0,000979	0	0	0	0	0	0,001432	0,001478	0	0	0,002014	0	0,000755	0	0,000887	0,001068	0,001003	0,00133	0	0,001191	0
Taphrina deformans	0,010061	0,013275	0,048535	0,034827	0,021007	0,011168	0,018562	0,003724	0,022097	0,035422	0,006005	0,007019	0,00945	0,00377	0,005809	0,017357	0	0,037051	0,002029	0,005678	0,001768	0,010552	0,038627	0,00654	0,000466	0,034552	0,049553	0,000464	0,019824	0,001493	0,017967	0,029822	0,008783	0,026862	0,007152	0,011527	0,002244	0,00064	0,000428	0,006245	0,001949	0,008861	0,017843	0,008752	0,004872	0,006685	0,003335	0,015338	0,001236	0,001368
Teratosphaeria destructans	0	0	0	0	0	0,000914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teratosphaeria gauchensis	0	0	0	0	0	0,008496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001068	0	0	0	0	0	0	0	0	0,000387	0
Teratosphaeria nubilosa	0,010124	0,015859	0,019138	0,011656	0,010687	4,738948	0,026958	0,00441	0,006742	0,024877	0,005535	0,007501	0,011356	0,012448	0,012863	0,008317	0,000943	0,017446	0,002867	0,006601	0,002248	0,031833	0,013877	0,014724	0,007087	0,010867	0,029503	0,044077	0,022639	0,002987	0,011056	0,011567	0,009822	0,012753	0,009197	0,015864	0,005789	0,001372	0,005489	0,8465	0,004298	0,005789	0,027147	0,004637	0,003824	0,007055	0,005913	0,008913	0,523137	0,003174
Teratosphaeria pseudoeucalypti	0	0	0	0	0	0,003244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teratosphaeria zuluensis	0	0	0	0	0	0,001375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Terfezia boudieri	0,000481	0	0,000408	0,000393	0	0,001095	0	0	0	0	0	0	0	0,001672	0	0	0	0	0	0	0	0,000858	0	0,000473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000396	0	0	0	0	0	0	0	0	0	0
Terfezia claveryi	0,000881	0	0	0	0	0	0	0	0	0	0	0	0	0,000459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Testicularia cyperi	0,000668	0,003652	0	0,000673	0	0	0,000413	0	0,000951	0	0	0	0	0	0,017201	0,000419	0	0,00058	0	0	0	0,00101	0	0	0	0,000449	0,000479	0,00091	0,001186	0	0	0	0	0	0	0	0	0	0	0	0,002248	0	0	0,000395	0	0	0	0	0	0
Tetrapyrgos nigripes	0,000561	0	0,000401	0,000628	0	0	0	0	0	0,000459	0	0	0	0,00099	0	0,001605	0,000951	0	0	0	0	0,000895	0	0,001351	0	0	0,000669	0	0	0	0	0	0	0	0	0	0	0	0	0,000396	0	0	0	0	0,000436	0	0	0	0	0
Thamnocephalis sphaerospora	0,000401	0,000612	0,001528	0,001287	0,00201	0	0,000589	0,000941	0	0,000524	0	0,001534	0,001067	0,00041	0,000932	0,001159	0,001138	0,002461	0,000397	0	0,000932	0,000413	0,000416	0,000686	0,001459	0,000896	0,000561	0	0,001256	0,000883	0,000801	0,000403	0,001407	0,000834	0,000507	0,001991	0,001259	0,001016	0,001343	0	0,000621	0,000547	0,001235	0,000569	0,000943	0,001845	0,000859	0,000777	0	0,000437
Thelephora ganbajun	0	0	0	0	0	0	0	0	0	0,000376	0	0	0	0	0	0,001093	0	0	0	0	0	0	0	0,00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thelephora terrestris	0	0	0	0	0	0	0	0	0,000378	0	0	0	0	0	0	0,00107	0	0	0	0	0	0	0	0,000593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000525	0	0
Thermothelomyces thermophilus	0,019421	0,012011	0,005625	0,015872	0,019039	0,041749	0,019423	0,008223	0,006969	0,03649	0,004448	0,002846	0,006382	0,030475	0	0,00261	0,000524	0,002821	0,001828	0,024204	0,001291	0,008684	0,008608	0,011202	0,001805	0,005518	0,015476	0,001037	0,00611	0,004114	0,006663	0,000452	0,005166	0,006667	0,001349	0,01294	0,009916	0,001037	0,001056	0,014869	0,003029	0,002408	0,002371	0,02175	0,010233	0,004694	0,003932	0,002674	0,005356	0,001599
Thermothielavioides terrestris	0,030666	0,015334	0,008422	0,021048	0,024918	0,056009	0,02378	0,010795	0,009671	0,040712	0,005456	0,004942	0,00771	0,041568	0,000414	0,003118	0,001017	0,003901	0,003179	0,028964	0,001998	0,011287	0,012087	0,016468	0,001683	0,006834	0,019727	0,001843	0,008507	0,005108	0,008826	0,000589	0,005967	0,006822	0,001605	0,015932	0,010786	0,00201	0,00108	0,01993	0,004202	0,003671	0,003037	0,028411	0,013312	0,006019	0,005098	0,003423	0,008554	0,002051
Thielaviopsis punctulata	0,006314	0,003011	0,003016	0,003645	0,002718	0,010446	0,006449	0,001771	0,002199	0,012722	0,001625	0,001506	0,002692	0,006486	0	0,001318	0	0,001208	0,000463	0,004708	0	0,003748	0,002552	0,005663	0	0,001254	0,005474	0,000808	0,001549	0,001127	0,002407	0	0,001873	0,003491	0,00063	0,003659	0,003889	0,000406	0	0,003646	0,0013	0,001047	0,000843	0,003541	0,002337	0,001047	0,001169	0,001189	0,001424	0
Tilletia indica	0	0	0,000542	0	0,00089	0	0	0	0,000593	0,000393	0	0	0	0	0	0	0	0	0	0	0	0,000447	0	0	0,000656	0	0	0	0,00052	0	0	0	0	0	0	0,000891	0,000409	0	0	0	0	0	0	0	0	0	0,000506	0	0	0
Tilletiaria anomala	0,001442	0,006516	0	0,001467	0,000403	0	0,00085	0,000397	0,001104	0,000491	0	0	0	0	0,005847	0,000791	0	0,001209	0	0	0	0,000884	0	0,001286	0,000622	0,001109	0,000906	0,000823	0,001952	0	0	0,000455	0	0,000896	0	0,000491	0	0	0	0	0	0,000603	0,000687	0,000442	0,000432	0	0	0,001091	0	0
Tilletiopsis washingtonensis	0,003028	0,016369	0	0,00244	0	0	0,001955	0,000608	0,001338	0,001799	0,000529	0,000634	0,000395	0	0,013323	0,001744	0	0,012444	0	0,000721	0	0,002551	0,000989	0	0,019406	0,003	0,001493	0,955112	0,004362	0,000504	0,000458	0,089459	0	0,000959	0	0,000444	0	0	0,013347	0,00061	0,000444	0,001259	0,005511	0,000548	0,000963	0,000847	0	0,023169	0	0
Tirmania nivea	0,001159	0,000401	0,000851	0,000501	0	0,000944	0,00068	0	0	0,001341	0	0	0,000504	0,000505	0	0	0	0	0	0	0	0,001045	0,000418	0,000568	0	0	0,00108	0	0	0	0	0	0	0	0	0,000417	0,000446	0	0	0,000489	0	0	0	0	0	0	0	0	0	0
Tolypocladium capitatum	0,003533	0,001964	0,001902	0,002308	0,002018	0,027173	0,003434	0,001248	0,001215	0,007958	0,000586	0,000767	0,002166	0,005871	0	0,000917	0	0,0013	0	0,002405	0	0,003591	0,001919	0,003971	0	0,000649	0,003923	0,002351	0,000401	0,000783	0,001539	0	0,001288	0,001779	0	0,00256	0,00193	0	0	0,002646	0,000972	0,000618	0,00054	0,00356	0,001586	0,00098	0,000726	0,002605	0,001528	0
Tolypocladium cylindrosporum	0	0	0	0	0	0,00285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tolypocladium guangdongense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000496	0	0	0	0	0	0	0
Tolypocladium ophioglossoides	0,004394	0,003716	0,00285	0,003185	0,001885	0,041042	0,006095	0,00145	0,002836	0,011121	0,001379	0,001001	0,002315	0,007906	0	0,001138	0	0,001813	0	0,004813	0	0,005042	0,002836	0,004659	0	0,001114	0,005388	0,00311	0,001917	0,000671	0,002058	0	0,001838	0,002224	0,0005	0,003265	0,001833	0,000382	0	0,003045	0,001358	0,00235	0,001056	0,004381	0,001924	0,001292	0,000537	0,003778	0,001801	0
Tolypocladium paradoxum	0,005622	0,002584	0,002742	0,003707	0,002291	0,043105	0,005214	0,001765	0,002619	0,009622	0,000963	0,001163	0,002498	0,010019	0	0,001274	0	0,001617	0,000397	0,003438	0	0,005231	0,002782	0,004905	0	0,001478	0,004931	0,003259	0,001523	0,000923	0,001856	0	0,001674	0,001967	0,000513	0,00397	0,00225	0,00102	0	0,003216	0,001468	0,000961	0,000649	0,004544	0,002011	0,001404	0,000758	0,003843	0,002234	0
Torrubiella hemipterigena	0,00769	0,004186	0,006118	0,005353	0,004505	0,035701	0,007924	0,002402	0,004071	0,016115	0,001643	0,002011	0,004581	0,014989	0,000526	0,001713	0,000393	0,002465	0,001018	0,006437	0,000624	0,007083	0,004494	0,010172	0,000534	0,002063	0,008794	0,004109	0,00232	0,001981	0,003053	0,000895	0,002643	0,003845	0,00083	0,006608	0,004018	0,000643	0	0,005748	0,002157	0,0019	0,00182	0,006081	0,003227	0,002685	0,00192	0,003851	0,002849	0,001104
Tortispora caseinolytica	0	0	0,000376	0,000436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000441	0	0	0	0	0	0,000475	0	0	0	0	0	0	0	0	0,000477	0	0,000491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tothia fuscella	0,026126	0,009849	0,029216	0,024342	0,009156	0,357683	0,016596	0,008493	0,035242	0,011546	0,021947	0,024424	0,019965	0,053235	0,002511	0,027282	0,002983	0,00681	0,016052	0,005594	0,006627	0,021606	0,040185	0,03619	0,001988	0,005132	0,036848	0,004652	0,009882	0,004248	0,011103	0,007089	0,024787	0,005342	0,003291	0,009962	0,007991	0,003392	0,002195	0,026542	0,014696	0,017936	0,009542	0,009528	0,017801	0,010466	0,032978	0,002837	0,577576	0,004342
Trametes cinnabarina	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001861	0	0,002093	0,0004	0	0	0	0	0	0	0,000576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trametes coccinea	0	0	0	0	0	0	0,001761	0	0	0,003863	0,000548	0	0	0,000379	0	0,000791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000386	0	0,000377	0,000617	0	0	0	0	0	0	0	0	0,000496	0	0	0	0	0	0	0
Trametes hirsuta	0	0	0	0	0	0	0,000996	0	0	0,002991	0,000378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trametes pubescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trametes versicolor	0	0	0	0	0	0	0	0	0	0,00104	0	0	0	0	0	0,000558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trematosphaeria pertusa	0,020548	0,00576	0,007489	0,006536	0,003063	0,015229	0,006873	0,002328	0,003889	0,012985	0,002019	0,017113	0,010566	0,009028	0,005757	0,004097	0,003177	0,011564	0,005851	0,004983	0,008557	0,007854	0,005572	0,010245	0,003675	0,003188	0,010235	0,010579	0,006877	0,005341	0,005332	0,00345	0,004146	0,002883	0,002533	0,005601	0,011172	0,004784	0,002789	0,005338	0,006612	0,005003	0,005178	0,004033	0,00268	0,003112	0,003381	0,001906	0,007258	0,001975
Tremella mesenterica	0,001793	0,003374	0,003115	0,001017	0,002907	0	0,003455	0,000532	0,000378	0,002061	0	0,001645	0,000542	0	0,013026	0,001325	0	0,007713	0	0,001344	0	0,001983	0,001889	0,001286	0,001539	0,00191	0,002328	0,002173	0,003747	0,000448	0,001441	0,003754	0,000386	0,001252	0,000934	0,001935	0,001352	0,000457	0,000609	0	0,000941	0,001146	0,006638	0,001048	0,000527	0,001065	0,001396	0,000929	0	0,000379
Trichodelitschia bisporula	0,010909	0,004451	0,007484	0,013369	0,005841	0,040185	0,006576	0,003161	0,006535	0,007148	0,003277	0,006071	0,008791	0,017841	0,001075	0,010077	0,00086	0,00222	0,00266	0,004016	0,002039	0,007944	0,008955	0,012779	0,001033	0,001696	0,009701	0,002674	0,003746	0,002328	0,003729	0,002377	0,004396	0,003018	0,001222	0,003405	0,003483	0,001789	0,00151	0,009119	0,006393	0,006403	0,003355	0,004399	0,004283	0,005035	0,007498	0,001372	0,056607	0,001537
Trichoderma aggressivum	0	0	0	0	0	0,000414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichoderma arundinaceum	0,004388	0,002352	0,002761	0,00294	0,002209	0,030982	0,004692	0,001503	0,00222	0,00888	0,001039	0,001218	0,002252	0,007758	0	0,00061	0	0,00142	0,000429	0,002348	0	0,005037	0,002405	0,005665	0	0,000948	0,00557	0,002546	0,001501	0,001091	0,002332	0	0,001922	0,001911	0,00044	0,00307	0,00191	0,000411	0	0,002865	0,00149	0,000601	0,001084	0,003889	0,001688	0,001671	0,000789	0,002155	0,001666	0,000441
Trichoderma asperellum	0,004932	0,002222	0,002601	0,002701	0,001365	0,019793	0,003846	0,001354	0,002016	0,007338	0,000737	0,000884	0,002091	0,006459	0	0,000732	0	0,001693	0	0,002517	0	0,005203	0,002449	0,00498	0	0,000811	0,004562	0,001686	0,001161	0,001203	0,001559	0	0,001743	0,001067	0	0,002093	0,001631	0,000382	0	0,002483	0,000607	0,001236	0,001029	0,002766	0,001624	0,000936	0,000695	0,001465	0,001984	0
Trichoderma atroviride	0,004915	0,003162	0,004116	0,003087	0,002209	0,060621	0,006702	0,001728	0,002959	0,01479	0,001662	0,000717	0,001275	0,011415	0	0,001247	0	0,002533	0	0,005089	0	0,005834	0,002508	0,005346	0,00038	0,001725	0,005838	0,003977	0,002082	0,000839	0,002851	0,00039	0,002132	0,003079	0,000633	0,003238	0,003209	0,00066	0,000406	0,003112	0,001756	0,000704	0,001748	0,00599	0,002466	0,00127	0,000476	0,002081	0,001725	0
Trichoderma citrinoviride	0,00227	0,001231	0,000914	0,001574	0,001286	0,011146	0,002045	0	0,000959	0,003557	0,000397	0	0,000614	0,003512	0	0	0	0	0	0,001724	0	0,002069	0,001281	0,001585	0	0,000415	0,002343	0,000783	0,000656	0,000532	0,000462	0	0	0	0	0,001521	0,000929	0	0	0,001484	0	0,000532	0	0,002017	0,000529	0,000379	0	0,000804	0,000479	0
Trichoderma gamsii	0,002847	0,001255	0,002005	0,001529	0,001252	0,012725	0,002536	0,0004	0,001485	0,004975	0,000378	0,000383	0,001562	0,003354	0	0,000447	0,001048	0,001072	0	0,001641	0	0,003215	0,001862	0,004037	0	0,000605	0,003672	0,00095	0	0,00042	0,0011	0	0,001035	0,001433	0	0,001421	0,00078	0	0	0,001773	0,000841	0,000755	0,000481	0,001766	0,000603	0,000713	0,000442	0,0008	0,001394	0
Trichoderma guizhouense	0,001389	0	0	0,000704	0	0,003376	0	0	0	0,001107	0	0	0	0,001767	0	0	0	0	0	0	0	0	0,000418	0,00045	0	0	0,000482	0	0	0	0	0	0	0	0	0	0	0	0	0,000492	0	0	0	0	0	0	0	0	0	0
Trichoderma harzianum	0,004892	0,001942	0,00233	0,002791	0,00242	0,017979	0,003709	0,001251	0,001612	0,007568	0,00068	0,000717	0,001775	0,004923	0	0,000942	0	0,001588	0	0,003369	0	0,004473	0,002365	0,006029	0,00038	0,001359	0,004434	0,001854	0,001571	0,000643	0,002381	0	0,001147	0,001777	0	0,002571	0,002024	0	0	0,002747	0,001474	0,000721	0,000827	0,002629	0,001502	0,001047	0,000936	0,001241	0,001565	0
Trichoderma lentiforme	0,001234	0	0	0	0	0,003513	0,000462	0	0	0,001434	0	0	0	0,000984	0	0	0	0	0	0	0	0,000951	0,000471	0,000733	0	0	0,000939	0,00043	0	0	0	0	0	0	0	0	0	0	0	0,000383	0	0	0	0	0	0	0	0	0	0
Trichoderma longibrachiatum	0,001229	0,000568	0,000685	0,000883	0,000537	0,007913	0,001796	0	0,000952	0,003306	0	0	0,000592	0,001717	0	0	0	0	0	0,001225	0	0,001407	0,000412	0,001017	0	0,000396	0,001644	0,000517	0	0	0,000882	0	0,000424	0	0	0,000622	0,000669	0	0	0,000711	0	0	0	0,001543	0	0	0	0,000528	0	0
Trichoderma parareesei	0	0	0	0	0	0,00252	0,000522	0	0	0,001196	0	0	0	0,00041	0	0	0	0	0	0,000382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichoderma reesei	0,001722	0,000474	0,000433	0,001037	0,000964	0,012118	0,001324	0	0,000388	0,003147	0,000397	0	0	0,003078	0	0	0	0	0	0,000556	0	0,00138	0,000482	0,000852	0	0,00039	0,001609	0,000427	0,000565	0	0	0	0	0	0	0,000651	0,000483	0	0	0,001159	0	0	0	0,001769	0,000426	0,000423	0	0	0	0
Trichoderma virens	0,005518	0,00202	0,002278	0,002836	0,002026	0,019295	0,004063	0,001357	0,002051	0,00625	0,000623	0,001234	0,002359	0,005957	0	0,000684	0	0,001252	0	0,002738	0	0,004355	0,002255	0,004786	0	0,001094	0,00456	0,002171	0,000985	0,000727	0,001614	0	0,00123	0,001233	0,00044	0,002851	0,001488	0,000474	0	0,002643	0,001456	0,000927	0,000456	0,002518	0,001577	0,000802	0,000934	0,001351	0,001716	0
Tricholoma matsutake	0	0	0	0,0008	0	0	0	0	0,000701	0	0	0	0	0,000624	0	0,000605	0,000845	0	0	0	0	0	0	0,000437	0	0	0,000377	0	0	0	0	0	0	0,002801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tricholoma ustale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tricholomella constricta	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000385	0	0,000651	0,000576	0	0	0	0	0	0	0,000427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichomonascus ciferrii	0,000887	0	0,000554	0	0	0,000882	0	0	0	0,000419	0	0,00045	0	0	0,000869	0	0	0,000904	0,000394	0	0	0,000499	0,000416	0,000426	0	0,000872	0,000443	0,000384	0	0	0	0	0	0,000868	0	0,000984	0,000409	0	0	0	0	0	0,001385	0	0	0	0,000414	0	0	0
Trichophaea hybrida	0,001614	0	0,000554	0,000647	0	0,00091	0,000547	0	0	0,00041	0	0,000467	0,00046	0,001196	0	0	0	0,000408	0	0	0	0,001098	0,000549	0,00045	0	0	0,000469	0	0	0	0	0	0	0	0	0	0,00052	0	0	0,000704	0	0	0	0	0	0	0	0	0	0
Trichosporon asahii	0,000618	0,002038	0,002955	0,001127	0,003615	0	0,002375	0,000539	0,000411	0,002677	0	0,00231	0,001535	0,000899	0,004035	0,001196	0	0,004334	0,000441	0,00112	0,000533	0,001044	0,000619	0,001569	0,002008	0,005433	0,001526	0,000894	0,002693	0,002012	0,001244	0,001694	0,000869	0,001069	0,001102	0,002508	0,002031	0,001559	0,010313	0,000387	0,000687	0,001611	0,00315	0,001481	0	0,001819	0,001932	0,000774	0,000499	0,001336
Tuber aestivum	0,001619	0	0	0,000727	0	0,000852	0,000392	0	0	0,000426	0	0	0	0,00169	0	0	0	0	0	0	0	0,001235	0	0	0	0	0,000989	0	0,000384	0	0	0	0	0	0	0	0,000631	0	0	0,000685	0	0	0	0	0	0	0	0	0	0
Tuber borchii	0,000852	0	0	0	0	0	0	0	0	0	0	0	0	0,000492	0	0	0	0	0	0	0	0,000855	0	0,000639	0	0	0,00044	0	0	0	0	0	0	0	0	0	0,000446	0	0	0	0	0	0	0	0	0	0	0	0	0
Tuber brumale	0,000401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tuber indicum	0	0,000399	0	0	0	0	0,002053	0	0	0,004762	0,000548	0	0	0	0	0,001558	0	0	0	0	0	0	0	0	0	0	0,000883	0	0	0	0,00052	0	0	0,001237	0	0,000385	0	0	0	0	0	0	0	0	0	0	0	0,000419	0	0
Tuber magnatum	0,000427	0	0,000382	0	0	0	0	0	0	0	0,000661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tulasnella calospora	0,000881	0,000405	0,000456	0,000517	0,00082	0	0	0	0	0	0	0	0,000395	0,000731	0,000781	0,002465	0,000379	0	0	0	0	0,000468	0,000804	0,002898	0	0	0,019894	0	0	0	0	0	0	0	0	0,000414	0,000557	0	0	0,000392	0	0,000378	0,000834	0	0,000533	0	0,000568	0	0	0
Umbelopsis isabellina	0,001394	0	0,000983	0,001277	0,000386	0	0	0	0	0,000379	0	0,000855	0	0,000414	0	0	0,000448	0,000384	0	0	0	0,000407	0,000446	0,001229	0	0,000392	0,000453	0	0,00052	0	0	0	0,000844	0,001106	0	0,000414	0,000446	0	0	0	0	0	0	0	0	0,000925	0	0,000405	0	0,000869
Umbelopsis vinacea	0	0,000404	0,001252	0,00114	0,00125	0	0,000413	0,001281	0	0	0	0,000417	0	0,000852	0,00046	0	0,000491	0,001241	0	0,000486	0	0,000557	0,000877	0,001214	0	0,0007	0,000525	0	0,000544	0,000504	0,000543	0	0,000993	0	0	0,001043	0,000409	0	0	0	0	0	0	0,00044	0,001603	0,001185	0,000778	0,000432	0,000445	0,000456
Uncinocarpus reesii	0,003381	0,001468	0,002748	0,001876	0,001703	0,002455	0,002208	0,000979	0,001404	0,003015	0,000491	0,0006	0,002169	0,003847	0	0,00117	0	0,000528	0	0,001772	0	0,002689	0,001327	0,003265	0	0,000502	0,002723	0,000622	0,000773	0,00042	0,000666	0	0,001082	0,000447	0	0,00206	0,001597	0	0	0,002121	0	0,000875	0,000612	0,000959	0,001092	0,000579	0,001298	0	0,002108	0
Usnea mutabilis	0,000427	0	0	0	0	0	0	0	0	0	0	0	0	0,000427	0	0	0	0	0	0	0	0	0,000523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00045	0	0	0	0	0	0	0	0	0	0
Ustilaginoidea virens	0,00442	0,003077	0,003034	0,002834	0,002319	0,027634	0,00725	0,001639	0,003664	0,01551	0,001795	0,001413	0,003102	0,007984	0	0,001172	0	0,001493	0,000537	0,003933	0	0,005072	0,003098	0,005844	0,000416	0,001908	0,006557	0,002818	0,001554	0,000727	0,003379	0	0,002148	0,002366	0,000538	0,003278	0,002564	0,000831	0	0,003912	0,001614	0,000824	0,00088	0,004834	0,002355	0,001047	0,000821	0,002506	0,001975	0,000476
Ustilago bromivora	0	0,000704	0	0	0	0	0	0	0	0	0	0	0	0	0,000643	0	0	0	0	0	0	0	0	0	0	0	0	0,000631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ustilago hordei	0	0,000524	0	0	0,000432	0	0	0	0	0	0	0	0	0	0,000942	0	0	0,000432	0	0	0	0,000386	0	0	0	0	0	0	0	0	0	0	0,000715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ustilago maydis	0,000427	0,001312	0	0	0	0	0	0	0	0	0	0	0	0	0,002876	0	0	0	0	0	0	0	0	0	0	0	0	0,00334	0	0	0	0	0	0	0	0	0	0	0,00133	0	0	0	0	0	0	0	0	0	0	0
Ustilago trichophora	0	0,002219	0,001378	0	0,001935	0	0,000589	0	0	0,000393	0	0,000758	0,00068	0	0,004827	0	0	0,002077	0	0	0	0,000533	0	0,001292	0,001378	0,000644	0	0	0,001124	0,000532	0,000658	0	0,000425	0	0,000681	0,002046	0,000446	0	0	0	0	0,000501	0,001331	0,000562	0	0,001259	0,00173	0,001023	0	0
Valsa mali	0,057361	0,067251	0,043472	0,061124	0,024266	0,084707	0,266594	0,02251	0,133063	0,712568	0,072993	0,015534	0,040993	0,025533	0,003378	0,020742	0,000767	0,017231	0,00458	0,099872	0,001992	0,07709	0,086934	0,079395	0,00189	0,052907	0,237898	0,002438	0,045781	0,008472	0,080831	0,001484	0,089361	0,123289	0,003233	0,126118	0,01908	0,002848	0,001362	0,031345	0,005058	0,00942	0,028178	0,126736	0,047661	0,00732	0,005446	0,045201	0,005386	0,018178
Valsa malicola	0,029027	0,035031	0,022459	0,029569	0,012136	0,038824	0,137673	0,011112	0,066101	0,37521	0,038666	0,007034	0,019707	0,011903	0,001711	0,010796	0	0,00865	0,001399	0,052895	0,000493	0,039481	0,042421	0,041261	0	0,02667	0,123638	0,000867	0,023279	0,003742	0,042746	0,00039	0,046827	0,06528	0,001612	0,067349	0,008758	0,000905	0,000428	0,016019	0,00246	0,004711	0,014325	0,064156	0,024975	0,003628	0,00196	0,022432	0,002334	0,009477
