genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Syntrophus	0	0	0	376	0	1441	0	457	467	0	565	0	0	0	0	692	618	0	0	0	819	0	0	356	0	478	0	0	0	0	0	388	514	0	0	0	0	876	0	1016	192	0	0	0	525	148	0	0	516	330
Tabrizicola	1587	47930	630	1522	272	1280	17075	32109	7184	2512	14587	11414	26916	4618	18212	25427	6066	6254	4031	4240	40455	2590	668	985	8029	14022	962	76913	4511	35708	10483	37350	13269	2299	59013	66	48103	67886	14910	2130	33860	21077	24162	14274	14928	1936	695	43134	2885	12269
Tahibacter	109	444	416	592	0	1706	0	1158	572	47	1356	240	48	86	470	1286	599	61	135	124	1918	1092	918	386	158	869	927	1253	0	1547	1180	1965	707	0	6874	0	505	1145	1212	1851	443	505	474	1269	1489	133	36	672	748	1214
Taibaiella	525	3192	1570	1608	281	1520	1869	3562	2236	594	1581	694	1322	2336	1165	5906	7467	364	2033	365	8050	4315	1562	1912	1022	1821	3544	4492	341	2080	3155	9925	1544	136	1823	120	3035	3202	6305	4054	1776	2493	2591	2055	5404	359	223	2990	2777	2020
Tamlana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0
Tangfeifania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tannerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tanticharoenia	0	0	410	343	0	0	0	537	0	0	446	0	0	0	0	55	0	0	0	0	0	339	348	1050	0	379	0	0	44	0	0	0	0	0	0	0	0	0	0	499	0	0	372	0	1771	0	0	394	358	0
Tardibacter	0	1910	546	571	0	1808	477	1302	1181	44	979	89	67	506	389	1256	919	43	149	122	622	1429	503	2177	115	909	943	880	174	45	798	1019	483	0	1280	59	646	922	614	1315	960	703	541	497	1930	162	120	1225	1353	568
Tardiphaga	898	7738	22272	6107	744	7918	1802	6545	4280	6601	9983	1142	1064	1768	1444	12436	10750	320	2415	617	11396	21308	5940	44694	1199	3618	41396	4446	891	2650	21253	15654	5799	339	4668	669	3846	4240	17830	20443	15174	4493	2388	5286	12919	990	337	4058	8738	3081
Tateyamaria	0	558	0	33	0	0	333	438	41	0	551	156	51	0	0	115	424	0	0	34	369	0	0	0	40	0	0	1008	0	459	0	0	349	0	2484	0	837	471	0	0	0	61	0	0	433	0	0	474	0	0
Tatlockia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
Tatumella	82	419	0	504	0	1726	0	322	0	0	973	0	0	65	0	0	125	0	60	50	354	1834	747	52	0	660	461	0	0	0	837	0	643	0	0	0	0	1207	0	1491	609	0	0	449	1961	87	0	608	744	176
Tautonia	404	1019	4665	1620	356	1731	91	4704	1424	626	1811	515	586	641	771	3855	4508	302	260	140	3152	1326	1148	10903	416	1420	2025	3947	218	1916	1664	4120	1975	216	1921	176	868	1792	3298	5650	1847	1598	1094	1113	4602	481	137	2590	1843	1704
Taylorella	0	0	0	418	0	511	102	1299	514	0	829	0	481	108	0	45	69	0	0	100	0	373	642	0	120	362	908	0	0	0	412	0	828	61	0	0	0	0	0	878	0	0	0	1013	1855	0	0	469	0	64
Telmatospirillum	286	1227	13964	40555	395	204411	1641	26503	2151	1632	12331	345	596	2522	619	3783	3035	51	257	276	3259	3633	19774	2992	177	3474	7240	1715	127	871	69835	1790	42616	575	4114	473	1095	87444	1003	26357	1679	1152	411	11817	180338	2937	227	2836	12031	1738
Tenacibaculum	134	1017	0	400	0	0	585	917	752	0	460	263	787	482	422	1618	1432	163	416	123	1968	1496	380	486	223	549	877	1486	118	710	425	2155	366	0	1211	0	786	812	934	839	733	764	1337	604	409	88	45	442	612	712
Tengunoibacter	0	0	15613	0	0	2229	0	0	39	0	0	0	0	0	0	613	960	0	0	0	0	0	0	4968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tenuifilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tepidamorphus	96	402	999	744	158	0	360	1303	749	0	848	189	49	376	0	1261	1502	0	94	30	1153	0	392	908	158	661	0	1350	39	780	586	1046	681	0	1659	75	1192	953	497	1802	1079	550	0	502	2236	168	50	494	901	755
Tepidicaulis	62	0	0	477	124	0	0	1078	645	0	653	0	0	362	0	1125	969	0	80	43	911	0	0	486	95	505	0	798	0	342	357	0	433	0	573	0	576	654	0	739	512	534	0	0	1765	110	43	0	706	464
Tepidicella	404	2417	1389	2506	330	6840	2043	6088	2905	1008	5510	479	1653	1488	1282	1998	1096	468	407	511	2578	2332	4804	885	518	3267	3677	2659	213	1000	2682	2769	4980	340	6755	243	4024	1624	731	7143	3618	1158	1870	5163	7327	325	483	4305	2538	1603
Tepidimonas	1410	7245	5494	9045	1017	24118	5777	21122	9307	4021	24145	1444	4837	5122	3536	7573	3309	1051	1263	1989	7127	6880	16318	2978	1400	11865	12125	7712	677	3260	12015	10476	16333	970	14623	773	11493	4450	2016	29089	6704	3515	3785	18821	25513	1309	1451	13741	9321	5472
Tepidiphilus	89	0	435	750	77	2615	110	1799	648	36	1386	0	0	434	437	963	706	0	49	94	938	0	914	360	94	892	794	490	40	56	736	802	1125	50	1007	41	787	564	0	1964	766	81	0	908	2476	147	43	850	922	553
Terasakiella	112	444	3175	3579	183	2565	655	3209	1073	44	1926	161	66	595	431	1701	1493	44	175	120	1540	432	2047	999	141	942	1544	1142	58	514	1269	1318	3464	159	1430	115	1158	1960	560	4798	1362	741	0	1324	12152	297	43	1261	1785	820
Teredinibacter	178	359	0	972	0	1341	84	1683	817	55	1253	179	691	92	1073	1773	1369	171	223	185	1905	0	813	360	143	1991	399	1288	68	409	1234	1292	855	40	1304	37	520	694	47	1379	518	1055	554	381	2019	337	70	900	1017	1234
Terrabacter	645	945	6350	0	53	0	361	1836	1502	617	1246	474	60	0	678	4268	1439	368	1707	141	2959	0	515	782	607	1087	0	25846	754	1745	2544	108288	2496	247	4489	0	2721	1790	208370	517	84988	1809	1607	722	1039	324	158	8362	486	1893
Terracidiphilus	56	0	3911	566	40	318588	0	1483	518	0	598	0	0	9517	0	0	2757	0	0	0	0	420	565	3084	0	0	0	0	0	0	3867	0	1016	0	0	45	0	88174	426	27668	0	0	0	2104	76611	3328	0	0	826	0
Terracoccus	84	0	335	0	0	0	0	0	426	0	0	0	0	0	0	740	82	0	161	0	0	0	0	0	108	0	0	4369	68	0	419	30683	145	0	643	0	720	0	17674	0	8994	0	0	0	0	0	0	681	0	0
Terricaulis	365	460	0	566	0	0	0	2887	1060	0	1567	354	48	0	1100	9059	752	105	373	102	4573	394	488	761	611	1183	384	9524	300	1428	1684	3417	687	0	2315	0	1509	2831	2370	715	500	2042	714	513	4058	407	0	2375	822	2247
Terriglobus	871	12598	55525	4094	699	131489	5268	3334	2530	1844	1982	300	84	5029	591	5970	8028	0	281	221	2014	47335	3296	18205	187	2580	10726	1452	568	630	5775	1673	2213	221	2006	405	543	35482	1007	16402	1196	1155	459	2663	40997	1461	208	2410	18053	1338
Terrimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Terrimonas	622	2398	1585	1450	283	1857	1509	3002	2271	413	1658	790	1069	3086	1119	7663	11970	638	2264	265	10352	2806	985	1355	888	1493	2362	5993	438	2364	1849	6620	1090	120	1324	81	3224	2915	4233	3114	1755	3425	4567	1607	2175	386	233	1867	4727	2259
Terrisporobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tersicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	57	0	507	0	0	0	669	0	570	0	0	0	0	0	0	0	0	0
Tessaracoccus	383	0	0	0	0	495	0	1454	608	0	1040	290	47	0	349	1365	889	1319	198	40	1482	0	321	579	227	936	0	2200	115	1253	1007	3801	872	121	3460	0	2189	1839	15173	848	3337	639	2280	613	1333	179	0	4311	503	799
Tetrasphaera	537	1006	518	34	130	0	0	1979	1698	66	1453	618	645	517	655	2661	1838	785	489	149	3232	347	0	896	626	1038	0	9268	233	2385	1474	13454	2087	202	6611	0	4116	2719	24828	520	11975	1469	1881	939	1175	316	198	4445	601	1707
Thalassobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thalassobaculum	182	573	1422	1522	223	628	473	2228	946	49	1364	249	491	624	446	1999	1567	59	175	110	1663	502	1071	1641	188	939	1119	1903	120	775	883	1554	1518	56	1737	87	1538	1510	747	2632	1091	885	371	706	4908	266	43	1102	1301	1054
Thalassobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thalassobius	0	670	0	0	0	0	464	1155	470	0	553	200	592	75	444	895	639	0	87	140	506	0	0	0	204	344	0	1415	108	524	0	466	537	98	4411	0	1169	846	51	366	713	595	398	361	611	96	0	1075	69	0
Thalassocella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	56	0	0	54	30	368	0	0	0	0	500	0	0	0	0	0	0	0	0	388	0	0	40	0	0	0	0	0	0	338	73	0	0	0	440
Thalassococcus	0	589	0	0	0	0	451	737	43	0	472	76	51	66	404	80	376	0	0	94	360	0	0	0	126	400	0	1101	50	416	0	0	0	0	3159	0	754	544	0	0	531	453	0	0	0	0	0	999	0	0
Thalassoglobus	96	0	0	414	0	0	0	1620	620	0	750	306	53	0	331	1714	1531	43	124	0	1241	0	0	951	232	453	0	1728	88	1025	617	1726	82	0	1383	0	0	854	754	721	751	611	382	434	946	200	0	871	610	745
Thalassolituus	0	0	0	0	0	0	0	852	45	0	442	0	0	0	0	45	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	472	72	0	0	0	0
Thalassorhabdomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thalassospira	285	2335	2679	3703	459	5358	1417	4829	2420	603	2919	559	1307	1324	1298	3374	3157	173	431	371	3577	3065	2419	2336	408	2153	3562	3217	303	1524	2250	3052	3603	219	4484	210	2336	2686	1604	5214	2274	1758	858	2894	11223	449	269	2911	3260	1977
Thalassotalea	90	0	1550	734	0	1333	0	1091	696	0	1034	74	58	0	449	1039	814	51	160	104	1309	411	619	376	145	666	378	977	37	339	631	495	540	0	1021	0	473	683	51	1409	595	583	409	469	1798	143	0	1159	853	1013
Thauera	1407	6321	5404	5888	930	29189	4904	16356	8346	2751	14469	1474	4876	3478	5782	7759	6440	2221	1047	1447	9969	7399	9467	2839	1740	8555	9688	10769	640	3791	8437	11711	15835	944	12274	668	9974	7698	7719	20178	11975	3922	5969	13842	24252	1374	1324	23315	7582	5720
Thaumasiovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89
Thermanaerothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0
Thermasporomyces	56	0	0	0	0	0	0	0	0	0	55	0	0	0	0	56	69	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	104	0	586	0	369	0	475	0	0	0	0	0	0	34	0	0	0	0
Thermithiobacillus	0	0	0	39	0	0	0	0	39	0	593	0	0	0	0	0	60	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	35	0	351	0	0	0	360	338	0	0	0	0	448
Thermoactinospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobifida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	341	0	0	0	0	0	0	360	0	0	0	0	96	0	1058	0	0	0	781	0	0	61	0	0	0	0	0	0	0	392
Thermobispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermocatellispora	58	0	0	0	0	0	0	0	44	0	0	112	0	0	0	49	115	0	203	0	873	0	0	0	0	0	0	0	43	634	0	542	76	0	1646	0	0	33	542	0	0	72	0	0	0	0	0	0	0	467
Thermocrispum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoflavifilum	97	0	0	33	0	0	0	0	0	0	62	0	0	411	0	1002	1422	0	235	0	1143	0	0	355	59	0	0	374	0	0	0	913	53	0	0	0	369	489	48	0	0	317	399	0	0	0	0	0	537	0
Thermoflexibacter	147	0	0	63	183	0	376	1799	705	535	508	236	579	3141	0	2583	2431	64	197	134	1593	846	0	7060	137	0	973	1207	61	600	447	1949	0	0	526	63	412	460	63	541	0	528	645	726	667	93	0	0	270	0
Thermogemmata	156	0	688	779	212	0	0	2294	869	38	755	265	0	477	0	2314	3380	69	123	0	1648	0	83	3633	197	397	808	1829	103	1274	769	1944	504	0	370	48	0	905	1124	684	0	732	415	531	1262	167	0	1128	1402	817
Thermogemmatispora	0	0	20291	38	0	1298	0	0	45	0	59	0	0	0	0	774	910	0	0	0	0	0	0	3332	0	0	0	348	0	0	0	0	501	0	0	0	0	0	426	386	0	63	0	0	0	53	71	340	83	0
Thermogutta	65	0	0	0	0	0	0	440	41	0	54	91	0	0	0	777	632	0	0	0	349	0	0	485	105	0	0	1117	0	390	0	443	66	0	0	0	0	580	0	0	198	70	0	0	530	97	0	365	0	430
Thermoleophilum	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	45	0	0	0	35	0	0	0	0	0	0	0	0	0	341	42	0	0	0	0	0	0	0	0	0	471	476	0	0	0	0	0	0	0	0
Thermoleptolyngbya	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	1086	0	0	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermomonas	463	2229	642	1123	143	2212	584	2489	1119	59	2146	1779	559	556	948	1646	932	1058	380	179	3499	1242	1151	739	530	1342	1342	10197	141	11473	3174	9559	1342	91	34958	37	4371	4095	58491	2434	17878	761	7276	1724	3157	254	168	18218	1251	1784
Thermomonospora	165	0	435	0	0	0	0	1352	607	0	1403	278	0	0	0	1481	1025	0	366	114	2388	0	0	1040	208	1340	0	1872	120	1139	761	2461	1037	106	4108	39	987	956	1623	619	1120	975	0	579	870	187	0	939	706	1674
Thermonema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0
Thermopetrobacter	0	0	0	573	121	0	0	375	615	0	434	0	0	478	0	831	1379	0	0	39	515	0	0	0	58	369	0	725	0	445	0	0	0	0	471	0	1058	706	0	613	755	342	0	0	983	0	0	0	840	0
Thermophagus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosporothrix	0	0	9678	0	0	915	0	0	0	0	0	0	0	0	0	0	724	0	0	0	0	0	0	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermostaphylospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosynechococcus	0	0	409	0	0	0	0	0	0	0	0	0	0	494	0	0	1306	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermus	0	0	0	0	0	0	0	433	640	0	615	0	0	0	0	677	880	0	135	32	1043	0	0	734	0	600	0	365	0	43	0	0	57	0	0	0	0	467	0	405	0	0	0	0	463	80	0	0	531	657
Thioalbus	0	0	0	474	0	0	0	483	407	0	636	0	0	0	0	0	445	0	0	43	394	0	0	0	0	439	0	422	0	0	352	0	447	0	0	0	0	31	0	511	0	0	0	0	1143	111	0	0	490	394
Thioalkalivibrio	542	1748	2783	3380	535	5756	1096	5888	3378	680	5366	512	1561	1497	1603	4419	3546	244	635	356	5570	1960	2248	1875	530	3460	2209	5172	317	1532	2730	3587	3316	251	3931	255	2197	3028	1510	5954	2440	1962	1149	3356	8346	783	390	3452	3433	3297
Thiobaca	0	0	0	0	0	1163	0	0	43	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	37	0	0	374	0	0	0	555	0	0	0	0	0	0	0	0	0
Thiobacillus	492	2182	2293	3191	357	6804	1403	7114	2887	1030	5404	555	1869	1467	1938	3323	2179	373	454	469	3758	2880	3450	1294	512	3024	3243	4149	228	1179	2878	3590	4320	297	3267	262	2650	2339	1049	6656	3724	1583	1469	4088	8296	504	329	4130	2683	1865
Thiocapsa	204	782	640	911	151	2351	417	1859	1291	44	1894	280	543	488	531	1607	1183	87	254	164	2035	438	805	692	175	2020	848	1789	112	879	1004	1750	1541	128	2066	38	984	1436	473	2024	1672	725	479	1288	2512	309	146	1588	1121	1444
Thioclava	245	4006	700	935	168	1364	2077	4540	1532	444	2469	857	2448	894	1966	3504	1630	310	468	460	3039	1204	723	882	790	1906	1066	5282	483	1870	1866	3431	2136	296	58730	91	6120	3623	1296	2016	2785	2574	2647	2345	4196	350	138	5040	1517	1783
Thiocystis	164	813	517	985	135	2103	465	1883	969	47	2279	219	736	426	523	1333	998	129	199	177	1631	840	1115	655	187	1717	897	1368	54	612	1191	1634	1644	78	1441	50	798	1060	503	2428	1520	687	423	1173	2534	230	160	1549	1132	1206
Thiodictyon	83	0	406	544	0	1136	0	998	585	0	947	0	62	0	370	833	777	63	59	50	1025	0	745	472	138	758	743	947	0	423	552	695	1219	119	739	0	581	716	0	1328	3403	79	0	396	1436	133	36	611	502	715
Thiofilum	0	0	0	34	0	0	0	0	0	0	450	0	0	0	0	0	66	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	67
Thiogranum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	68	0
Thiohalobacter	0	0	0	414	0	0	0	482	54	0	616	0	0	0	0	79	453	0	0	0	402	0	0	0	0	437	0	393	0	0	420	0	446	0	0	0	0	0	0	745	112	0	0	0	507	99	0	348	435	116
Thiohalocapsa	185	508	1043	996	180	1504	498	1952	1085	53	1685	219	965	544	489	1344	1149	72	221	146	1813	0	987	727	163	1375	836	1369	125	645	943	1308	1190	44	1317	124	672	1050	519	2270	1149	716	412	1313	2568	258	159	850	1209	1495
Thiolinea	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	53	0	0	60	0
Thiomargarita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiomicrorhabdus	54	0	0	429	0	0	0	867	445	0	716	0	0	0	0	0	456	0	0	0	868	0	343	0	36	625	0	334	0	0	413	0	513	0	331	0	34	31	0	504	0	0	0	0	1261	57	0	358	454	62
Thiomicrospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	61	0
Thiomonas	1984	11873	12223	16307	2083	49158	10054	30790	19565	5867	31426	2288	9136	11585	6148	12661	8394	1402	1820	2769	11297	14147	32329	5424	1853	14818	22547	10448	1004	4642	16192	14395	27788	1775	12677	1631	13168	6999	3116	55799	7153	5950	4566	29766	38086	1791	2716	18279	18802	7392
Thioploca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	321
Thiorhodococcus	94	0	444	691	0	1581	0	1466	761	0	1216	151	455	0	331	830	711	0	67	107	1105	338	679	408	99	904	349	911	0	0	685	667	1034	51	957	0	589	663	0	1484	934	419	0	828	1692	145	139	730	776	666
Thiorhodovibrio	0	0	0	333	0	522	0	0	0	0	0	0	0	0	0	46	79	0	0	0	0	0	0	0	0	413	0	338	0	0	0	0	378	0	340	0	0	392	0	0	0	0	0	0	365	34	0	0	67	356
Thiospirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiothrix	369	1739	1520	2040	338	4676	1135	4225	2636	579	3281	442	1432	1319	1240	3058	2326	296	440	355	3474	1814	2140	1043	883	2676	2340	2726	199	1073	2009	2711	2584	227	2810	191	3523	2375	884	4535	4481	1519	858	2783	5516	464	302	2729	2520	2317
Tianweitania	0	0	0	382	0	0	0	0	39	0	63	64	0	0	0	59	591	0	47	0	740	0	0	0	99	0	0	1070	0	537	574	1011	0	0	962	0	694	546	808	556	815	0	0	0	356	0	0	362	514	335
Tibeticola	348	1927	1329	1836	293	4738	1249	4689	2026	927	5164	309	1196	1158	802	2062	793	220	358	516	1845	1667	3428	654	438	2909	2541	1877	174	649	2384	2560	3970	262	3211	184	2669	1123	511	6580	1594	847	779	3889	5887	282	288	3311	1838	1183
Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0
Tistlia	64	0	1385	1168	176	1367	0	1815	790	34	1114	156	64	463	365	1334	1360	0	153	32	1259	444	927	1407	179	492	1024	1245	101	632	723	1153	1254	37	1481	79	796	1045	659	1994	714	597	0	722	3981	235	74	616	1120	713
Tistrella	168	947	1546	1489	188	1835	604	2069	1174	42	1406	193	592	594	465	1542	1383	56	199	114	1724	1339	1118	1525	224	886	1501	1353	120	757	1006	1395	1549	106	1828	89	1126	1356	750	2695	978	792	422	1213	5354	276	146	1238	1503	1168
Tolumonas	2231	443	0	495	0	7147	0	10852	525	1609	3759	581	759	557	4985	4243	766	608	231	376	27277	479	647	0	451	3549	0	3989	148	1762	2295	1129	8100	2647	62691	46	9304	9848	658	1758	43313	974	666	1496	53976	1104	37	89723	607	39759
Tolypothrix	175	0	4411	391	123	0	618	1847	41	401	79	238	0	5536	0	1541	11470	64	81	0	427	585	0	44110	0	0	1197	0	0	1329	0	533	971	0	0	245	0	374	1717	0	434	0	0	0	503	0	0	1422	857	0
Tomitella	65	0	0	0	0	0	0	0	0	0	0	94	0	0	0	63	75	0	77	0	365	0	0	0	0	0	0	335	82	458	0	429	72	0	792	0	386	0	570	0	460	0	0	0	0	0	0	0	0	0
Trabulsiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	1251	0	1139	0	0	0	1048	0	0	0	0	0
Tranquillimonas	0	0	0	0	0	0	0	388	39	0	509	0	0	0	0	85	0	0	66	34	0	0	0	0	48	0	0	957	0	0	369	0	395	0	2481	0	642	487	0	0	126	0	0	0	357	0	0	546	0	66
Trebonia	191	1406	4284	441	256	14569	109	4585	1850	780	1335	195	0	0	620	3592	1907	0	305	136	1995	2508	2540	12365	209	970	2013	3083	251	653	1680	3122	6299	436	2701	532	984	687	4169	3162	1094	1756	0	1136	2208	260	168	1636	737	1210
Treponema	139	0	646	1435	120	2240	0	1808	1111	35	1889	183	67	0	739	1358	3031	60	153	57	6779	0	364	790	127	1424	0	969	0	37	985	897	2085	53	1470	0	391	7695	402	2578	1790	654	446	1622	6535	376	58	1032	3566	829
Trichococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0
Trichocoleus	223	0	2639	40	234	0	1326	2979	0	41	949	546	0	9025	0	1744	11100	52	239	0	393	0	0	12765	0	614	814	0	0	3199	0	610	0	0	0	416	0	0	2939	394	0	0	0	330	944	102	0	2780	1516	0
Trichodesmium	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	900	0	0	0	0	0	0	518	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichormus	0	0	357	0	0	0	0	0	0	0	0	0	0	988	0	0	1289	0	0	0	0	0	0	2825	0	0	0	0	0	354	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	79	0
Trinickia	1044	5010	5599	5327	509	12837	2895	11700	4868	2406	12833	594	1798	2423	1733	4612	2691	239	712	990	3961	13133	9634	3228	447	6290	11458	2932	359	1616	8284	4932	8258	559	3882	413	2931	8589	1237	15884	2513	2157	1076	12103	16284	750	687	8233	15405	2882
Tritonibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
