species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Entyloma gaillardianum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epichloe festucae	95	474	356	368	51	7416	391	268	361	1322	43	35	277	662	0	221	0	0	0	72	0	832	342	288	0	214	930	499	18	27	296	0	273	44	0	56	36	0	0	623	0	0	150	865	562	33	25	415	171	0
Epichloe typhina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0
Epicoccum nigrum	1454	1617	2275	614	153	1896	973	725	1258	3455	611	737	973	1170	1549	1066	138	1511	347	616	1532	5192	1372	1361	1347	1292	8410	113982	257	668	1378	13551	2987	163	1372	980	1941	529	5119	813	2880	534	4169	848	1150	86	397	3687	444	370
Eremomyces bilateralis	436	1536	1906	1876	203	6873	1151	889	1179	1394	253	285	1192	2420	213	2142	155	106	82	142	535	3073	1026	1484	61	434	2742	1326	125	315	810	723	371	96	408	159	362	362	208	2472	996	520	837	1104	1245	135	173	467	1720	226
Erysiphe necator	875	2815	2106	2436	241	1730	2418	2511	1058	5124	431	298	943	3451	0	1793	57	90	94	350	970	2817	1539	876	34	757	2056	1142	142	532	1017	271	1041	228	0	196	689	624	20	3321	221	581	826	1586	2551	129	283	866	1401	333
Erysiphe pisi	0	562	472	0	32	289	772	0	217	4878	159	0	245	0	0	287	0	25	0	114	0	331	0	39	0	603	417	0	60	0	832	0	801	121	0	0	0	0	0	123	0	0	461	479	534	0	0	629	0	41
Erysiphe pulchra	735	2384	1580	2047	244	1611	1389	1711	893	467	224	284	687	3146	261	1469	180	119	102	174	693	2840	905	723	105	300	1728	2316	118	535	360	640	288	152	310	238	722	562	25	2285	427	461	681	1159	1731	111	226	596	1225	345
Escovopsis weberi	260	1113	984	815	152	12460	898	667	632	2022	48	99	509	1577	0	482	0	65	0	144	124	1607	485	466	22	367	1626	843	59	175	443	0	402	104	197	145	296	223	0	1284	225	76	203	1399	1095	102	58	712	407	0
Esteya vermicola	0	0	148	0	0	871	122	0	0	688	23	0	0	322	0	0	0	0	0	20	0	0	15	0	0	0	0	0	0	0	0	0	146	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eutypa lata	664	3149	3095	1914	412	13968	2622	1657	2021	6794	432	237	1540	3420	170	1082	156	230	75	456	469	5426	1718	2446	43	1263	7487	824	182	427	1862	260	1463	254	517	501	709	362	18	6060	3186	355	783	3908	2656	383	144	1228	1077	264
Exidia glandulosa	0	142	146	15	26	0	0	0	0	14	0	0	0	156	23	5068	147	0	18	0	0	312	129	3787	0	86	1642	0	0	0	0	0	0	0	133	13	0	0	0	0	0	0	145	0	196	20	0	0	0	162
Exophiala aquamarina	421	2550	2221	1030	261	4279	1358	1131	824	1496	218	191	817	1378	307	950	364	140	83	132	1021	2753	909	1714	29	945	2058	1280	168	234	762	862	458	96	634	191	389	277	593	1868	937	492	883	917	1468	110	127	656	625	179
Exophiala dermatitidis	265	1124	1216	715	121	4003	920	602	584	880	44	108	805	1038	196	618	156	100	31	94	450	2163	613	990	24	605	1581	565	98	32	460	472	305	55	311	84	187	14	156	1430	291	254	714	636	896	59	82	374	525	0
Exophiala mesophila	402	1691	1532	1046	166	3604	1355	887	761	1528	232	149	667	1510	235	871	231	115	84	119	880	2799	824	1373	22	956	2157	1376	137	212	680	750	442	102	632	144	351	285	301	1753	473	357	1025	891	1324	86	101	601	633	170
Exophiala oligosperma	221	884	1065	694	102	2496	766	491	534	764	43	100	476	904	119	499	162	80	55	69	456	1897	565	872	0	421	1259	535	76	34	379	220	235	58	204	112	218	0	0	1258	189	243	444	539	683	50	84	191	478	0
Exophiala sideris	297	1432	1499	787	143	3127	973	826	537	1212	198	90	559	1065	227	984	198	76	19	102	485	2201	738	1282	0	1126	1835	638	239	186	616	552	381	74	330	103	271	166	176	2844	246	282	1369	770	1215	99	97	1059	479	49
Exophiala spinifera	259	914	1258	729	112	2643	735	532	505	814	31	82	429	931	136	560	29	60	26	92	339	1990	648	948	0	455	1535	548	84	180	408	296	299	47	256	109	224	160	0	1296	277	212	506	535	776	59	72	229	493	122
Exophiala xenobiotica	277	1153	1432	718	121	3246	1107	614	663	1507	62	106	558	946	164	632	157	94	53	123	420	2272	690	1258	0	658	1721	606	138	41	537	296	455	73	482	141	240	175	144	1519	262	255	671	688	1004	65	84	457	513	24
Exserohilum turcicum	160	710	864	464	59	3053	608	355	343	989	38	253	527	570	311	453	0	185	63	64	431	1204	321	556	52	253	1823	4796	115	324	479	1444	264	52	197	58	306	334	393	766	638	190	709	454	299	42	47	278	489	0
Fibroporia radiculosa	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	38	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fistulina hepatica	122	1757	2075	398	563	400	1585	760	573	528	0	420	1106	320	157	1543	184	593	367	83	1275	670	353	368	367	380	847	450	276	685	59	620	102	18	1388	301	727	652	359	407	181	852	1001	1760	0	200	541	1940	0	650
Flammulina velutipes	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fomitiporia mediterranea	0	0	0	14	0	0	0	0	0	0	0	0	0	196	0	75	0	17	0	0	0	0	0	282	0	0	320	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	18	0	218	0	0	0	0	0
Fomitopsis pinicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fomitopsis rosea	0	0	185	0	0	0	0	0	0	0	0	0	0	230	0	31	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0
Fonsecaea erecta	121	460	593	352	63	1313	437	0	253	355	0	45	247	447	0	343	0	0	0	20	169	787	328	586	0	255	738	193	39	18	165	0	37	0	0	51	12	0	0	579	0	37	222	290	261	25	50	0	254	0
Fonsecaea monophora	0	0	0	0	0	515	33	0	0	122	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fonsecaea multimorphosa	143	559	648	394	83	1492	479	324	232	548	24	44	238	483	0	354	0	40	0	46	193	987	363	668	0	247	870	234	55	33	181	147	215	55	146	58	33	0	0	699	134	22	266	360	368	23	21	0	241	140
Fonsecaea nubica	18	0	120	0	0	665	0	0	0	165	0	0	0	25	0	0	0	0	0	0	0	276	0	118	0	0	146	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fonsecaea pedrosoi	25	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	125	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Friedmanniomyces endolithicus	821	6630	11505	2324	646	37548	5041	1875	2026	4256	639	542	3424	2658	2693	2316	247	781	190	502	1044	12117	3003	2047	353	1844	10943	13977	734	670	3973	5936	1395	779	2614	556	884	350	611	8801	929	1249	5829	2695	2149	298	451	3559	3305	552
Friedmanniomyces simplex	599	6795	14433	1957	583	39768	4946	1575	1350	5079	714	455	2474	2129	2996	2122	225	717	148	527	854	10312	2538	1830	341	1964	10305	12540	826	465	5089	6929	1304	1016	2408	462	713	241	484	8646	693	980	5992	2117	1996	253	338	4019	3502	413
Fusarium acuminatum	22	247	444	13	70	1564	173	0	0	178	0	74	219	55	0	0	0	71	0	0	0	371	0	0	47	21	0	606	33	22	0	0	0	0	0	54	13	0	0	0	0	160	25	269	0	19	101	249	0	0
Fusarium acutatum	20	0	0	0	0	3397	35	0	0	244	0	0	0	58	0	0	0	0	0	0	0	290	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0
Fusarium agapanthi	37	0	0	0	0	3517	31	0	0	191	0	0	0	187	0	0	0	0	0	14	0	129	0	25	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium albosuccineum	110	558	451	218	29	34712	492	318	285	1226	38	24	181	1020	0	0	0	81	21	97	0	1064	199	233	0	213	807	653	46	35	286	0	239	35	0	61	28	203	0	520	227	36	184	1433	576	47	0	320	202	0
Fusarium ambrosium	0	0	0	0	0	3587	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium anthophilum	17	0	0	0	0	2137	47	0	0	210	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium asiaticum	0	0	0	0	0	0	76	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium austroafricanum	183	772	687	535	90	26705	634	470	483	1990	58	80	333	1156	0	324	0	87	37	123	0	1444	344	419	0	327	1467	1139	66	37	410	0	383	89	0	98	193	188	0	915	288	23	273	1365	829	67	57	535	267	24
Fusarium austroamericanum	0	0	0	0	0	1099	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium avenaceum	254	959	743	599	101	21785	590	507	4022	1387	28	196	366	1305	338	380	412	770	63	114	135	24002	340	373	97	277	1554	63947	94	471	459	692	357	180	0	117	369	227	1547	688	1193	56	398	1214	922	64	51	533	314	0
Fusarium beomiforme	125	439	484	400	64	17297	403	337	301	822	33	60	230	894	0	229	0	54	0	74	0	1009	230	278	0	135	874	841	36	20	184	0	169	15	127	67	187	143	0	524	212	0	131	924	376	29	17	249	228	0
Fusarium bulbicola	30	0	0	0	0	1596	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium circinatum	0	0	0	0	0	1919	31	0	0	199	0	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	125	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium clavum	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium coffeatum	42	0	0	156	0	8173	201	0	187	425	0	0	0	332	0	0	0	44	0	18	0	531	165	41	0	0	557	1111	0	0	0	0	0	0	0	36	13	0	0	268	0	0	0	441	188	20	0	125	0	0
Fusarium coicis	22	0	0	0	0	3148	58	0	0	247	0	0	0	186	0	0	0	0	0	21	0	0	0	34	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0
Fusarium culmorum	40	329	0	203	51	5282	237	0	0	665	27	0	0	678	0	0	0	22	0	56	0	457	24	0	0	0	169	796	0	0	131	0	0	0	0	0	0	0	0	126	0	0	0	563	346	0	0	0	0	0
Fusarium decemcellulare	216	666	808	487	97	48871	663	508	336	1304	45	48	288	1518	0	336	0	111	28	112	0	1773	350	354	50	313	1196	1114	69	47	308	0	270	65	150	52	319	324	0	862	379	38	247	1982	946	83	54	545	386	157
Fusarium denticulatum	0	0	0	0	0	3188	41	0	0	318	0	0	0	45	0	0	0	0	0	0	0	0	0	35	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium euwallaceae	0	0	0	0	0	2065	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium flagelliforme	60	125	175	204	13	8878	257	0	191	636	27	40	0	414	0	0	0	101	0	38	0	717	166	42	0	129	480	1788	0	174	132	0	152	16	0	17	0	0	30	202	0	0	164	471	249	24	0	160	0	0
Fusarium floridanum	0	0	0	0	0	2131	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium fujikuroi	31	0	0	14	0	7916	94	0	144	736	23	0	0	279	0	0	0	0	0	15	0	408	0	46	0	0	412	394	0	0	0	0	0	14	0	26	0	0	0	0	0	0	0	337	248	18	0	0	0	0
Fusarium gaditjirri	37	0	0	0	27	7448	54	0	130	331	0	0	0	308	0	0	0	0	0	34	0	459	0	36	0	0	358	279	0	0	0	0	0	0	0	19	11	0	0	182	0	0	0	374	0	0	0	0	0	0
Fusarium globosum	0	0	0	0	0	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium graminearum	18	0	0	0	0	3426	127	0	0	617	0	0	0	173	0	0	0	0	0	11	0	317	0	18	0	0	119	2205	0	0	0	0	131	23	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0
Fusarium graminum	39	0	180	132	0	8798	262	0	231	595	0	0	22	394	0	0	0	43	0	21	0	772	151	56	0	0	459	791	0	0	157	0	0	18	0	19	16	0	0	240	0	0	0	471	200	0	0	138	22	0
Fusarium heterosporum	29	125	155	0	0	9928	77	0	171	426	0	0	0	358	0	0	0	54	0	12	0	760	0	46	0	0	426	875	0	14	0	0	0	18	0	14	19	0	0	136	0	0	0	435	0	25	0	137	36	0
Fusarium kuroshium	0	0	0	0	0	2258	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium langsethiae	20	0	0	0	0	3115	0	0	0	14	0	0	0	35	0	0	0	0	0	11	0	166	0	27	0	0	143	301	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium longipes	108	363	288	307	42	15282	411	278	225	863	28	26	213	704	0	0	0	65	0	49	0	843	229	222	0	152	735	693	0	19	202	0	137	15	0	49	21	137	0	554	155	23	133	882	430	36	0	250	145	0
Fusarium mangiferae	0	0	0	0	0	2459	0	0	0	236	0	0	0	42	0	0	0	0	0	0	0	0	0	20	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
Fusarium mexicanum	19	0	0	0	0	2636	0	0	0	177	0	0	0	60	0	0	0	0	0	0	0	138	0	20	0	0	0	142	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium mundagurra	24	0	0	0	0	4831	37	0	0	164	0	0	0	223	0	0	0	0	0	0	0	147	0	36	0	0	131	191	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	129	0	0	0	0	0	0
Fusarium napiforme	25	0	0	0	0	1954	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0
Fusarium nygamai	0	0	0	0	0	2535	44	0	0	231	0	0	0	51	0	0	0	19	0	0	0	0	0	0	0	0	257	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium oxysporum	420	1134	1813	1129	185	32282	1104	966	1015	1589	211	183	771	2182	404	801	217	255	70	164	490	3699	739	908	45	435	2728	5578	121	359	519	540	469	82	750	212	548	420	700	1613	1257	210	491	2123	4101	133	116	714	966	259
Fusarium phyllophilum	17	0	0	0	0	3879	0	0	0	137	0	0	23	236	0	0	0	0	0	0	0	0	0	22	0	0	120	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0
Fusarium poae	43	0	176	146	25	10142	236	0	137	430	0	0	26	431	0	0	0	0	0	0	218	573	137	41	0	0	479	770	0	0	0	0	21	15	0	15	11	0	0	342	0	0	0	404	0	20	0	0	83	0
Fusarium proliferatum	26	0	0	13	0	4274	0	0	0	13	0	0	0	214	0	0	0	0	0	0	0	352	0	37	0	0	127	217	0	0	0	0	0	0	0	17	0	0	0	150	0	0	0	0	0	0	0	0	0	0
Fusarium pseudoanthophilum	0	0	0	0	0	4561	0	0	0	14	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium pseudocircinatum	0	0	0	0	0	3468	42	0	0	233	0	0	0	52	0	0	0	0	0	0	0	285	0	28	0	0	0	154	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium pseudograminearum	292	979	407	646	133	10358	602	560	200	903	25	61	226	1446	0	442	0	55	0	142	120	1297	427	52	0	193	656	847	32	204	235	0	185	73	0	38	238	174	0	885	51	48	166	1102	812	35	71	133	350	0
Fusarium sarcochroum	284	849	970	608	100	52350	874	676	629	1724	50	77	380	1949	126	468	22	185	18	103	0	2663	414	515	49	325	1687	2096	85	49	469	363	336	80	182	108	377	328	0	1057	451	44	358	2309	1137	120	54	831	575	222
Fusarium solani	0	0	0	0	0	1582	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium sporotrichioides	37	268	0	132	0	3700	47	0	0	273	0	27	18	227	0	0	0	0	0	0	0	378	0	21	0	0	291	376	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0
Fusarium subglutinans	0	0	0	0	0	3229	0	0	0	164	0	0	0	45	0	0	0	0	0	0	0	0	0	17	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium tjaetaba	23	0	0	0	0	2427	38	0	0	256	0	0	0	56	0	0	0	0	0	12	0	0	0	25	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium tricinctum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusarium vanettenii	287	697	838	716	110	51173	673	661	463	1041	33	32	315	1808	0	449	0	220	22	99	0	1764	348	384	26	241	1322	1043	55	217	332	155	249	58	0	113	317	409	0	860	365	57	201	2005	1133	81	62	475	503	230
Fusarium venenatum	40	0	173	147	0	8778	63	0	155	310	0	0	19	343	0	0	0	22	0	13	776	599	0	45	0	0	496	584	0	0	0	0	0	14	0	14	11	0	0	190	0	22	0	410	0	0	0	137	25	0
Fusarium verticillioides	63	0	0	154	0	5578	51	0	0	230	0	0	19	308	0	0	0	0	0	0	0	427	0	16	0	0	307	408	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	304	191	23	0	0	0	0
Fusarium zealandicum	350	1248	1134	890	156	110405	1256	894	718	2780	87	83	655	3236	0	523	0	272	72	244	143	2407	601	597	71	524	2287	1784	100	251	606	355	566	137	239	157	447	601	0	1614	386	192	407	4467	1867	170	56	1230	561	341
Gaeumannomyces tritici	389	2300	1643	1355	335	8724	2020	1300	1419	6187	383	167	935	2819	0	738	145	86	48	414	280	2308	1087	902	30	1074	4192	568	151	308	1313	0	1092	182	353	348	444	264	0	2657	940	244	561	3291	2099	123	96	868	552	283
Galerina marginata	37	0	0	310	0	0	154	0	33	15	0	0	0	275	0	147	315	0	0	21	0	134	117	356	0	0	184	0	0	18	0	0	20	0	0	0	0	0	0	132	0	0	0	0	217	0	0	0	0	0
Gamarada debralockiae	130	1006	270	454	66	1128	182	360	217	0	0	67	392	603	0	543	0	0	0	97	0	757	202	227	0	15	675	0	40	255	0	176	0	14	0	96	201	0	0	576	0	90	0	259	340	0	21	0	41	0
Gamsiella multidivaricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Ganoderma sinense	0	0	0	0	0	196	0	0	0	0	0	0	0	207	0	66	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0
Gautieria morchelliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	124	27	100	0	0	0	0	0	0	0	435	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gelatoporia subvermispora	512	8456	7868	456	2543	1429	5786	2541	894	1397	167	1502	2245	906	1343	5895	181	2478	1301	511	4519	2768	244	851	1779	1862	2188	976	1422	2884	438	3267	1224	222	5750	1256	3542	2958	1300	953	944	3874	4451	6957	1460	1166	2529	7650	232	2849
Geosmithia morbida	296	1351	1378	965	199	17239	1075	827	765	3080	153	104	729	1789	269	630	336	119	47	181	0	2331	678	707	22	567	2662	2635	85	206	685	434	663	129	290	204	342	203	238	1720	377	190	395	1935	1335	81	72	1424	511	154
Geotrichum candidum	21	174	162	16	55	375	122	0	0	0	0	24	0	0	0	0	0	70	0	0	0	0	0	0	0	0	116	0	0	0	0	554	0	19	0	21	13	0	799	0	0	0	133	0	0	0	26	0	0	0
Gigaspora rosea	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glarea lozoyensis	12089	29833	28720	34467	3290	17006	20010	23592	28816	3572	3294	3984	10712	48113	623	21915	2374	1098	1601	3486	16951	36015	17512	33689	453	3928	25001	1520	1241	8647	3162	4696	2495	1175	1472	4177	10933	9006	397	39245	2218	6382	7722	16271	26084	1962	4390	2243	19128	4440
Gliocephalotrichum bulbilium	0	0	0	0	0	642	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gloeophyllum trabeum	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	48	172	0	0	0	0	0	0	245	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0
Glomus cerebriforme	405	5287	9527	392	1745	830	4716	2185	864	1200	32	1266	2279	503	659	3049	322	1149	529	171	2665	1796	435	721	1382	689	2000	1631	934	1884	259	1675	646	101	4300	993	2792	2299	332	937	916	2725	2204	4654	392	835	1449	3274	242	1894
Glonium stellatum	1197	2991	3390	2925	348	7724	2070	1993	1853	1811	312	535	2134	3910	414	2525	311	271	193	376	1232	6272	1778	2113	86	692	4698	2276	216	790	970	1257	612	189	561	341	1077	783	229	4167	899	815	1285	1928	2502	213	336	680	2396	449
Golovinomyces cichoracearum	968	4722	3435	3104	549	4720	3632	2530	1683	7255	471	785	4081	4149	453	2940	257	692	449	414	2015	3875	1818	1240	304	1228	3172	5668	259	1088	1101	2363	1124	348	722	497	1582	883	7390	3794	360	1466	1753	4445	3069	208	1148	4996	1583	729
Golovinomyces magnicellulatus	629	1685	1448	1688	157	4660	1048	1278	775	817	29	187	530	2551	0	1025	47	76	92	177	485	2146	919	667	17	260	1646	706	71	412	342	258	257	86	0	201	578	470	18	2152	50	324	273	1155	1396	104	183	357	932	188
Gonapodya prolifera	656	850	1624	33461	788	2160	919	2908	586	1551	15591	644	842	626	14431	5256	7618	170	90	80	40841	214	598	375	131	58326	543	6253	598	1204	1392	1594	4450	251	52715	285	3742	3462	625	2837	1381	1863	1918	623	5670	4883	1750	12874	13665	76554
Graphis scripta	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Grifola frondosa	0	185	0	0	0	1719	34	0	25	209	0	0	0	317	19	230	202	0	0	0	0	147	19	301	0	0	344	265	14	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	318	0	0	0	0	0
Grosmannia clavigera	534	2712	2112	1606	393	11344	2062	1612	1644	6370	426	185	1148	3505	21	979	23	120	59	398	355	3072	1252	988	20	1192	4558	397	185	375	1317	176	1219	225	300	349	602	333	0	3034	556	290	601	3464	2699	158	130	897	768	203
Gymnopilus dilepis	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	44	147	0	0	0	0	0	0	268	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gymnopilus junonius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gymnopus androsaceus	17	0	177	0	0	0	46	0	17	210	0	0	0	207	0	27	360	0	0	12	0	320	17	210	0	0	233	0	0	0	0	0	0	0	0	20	15	0	0	167	0	0	0	0	0	0	0	0	0	0
Gymnopus confluens	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	28	162	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gymnopus luxurians	0	0	0	0	20	0	0	0	0	14	0	0	214	146	0	25	231	0	0	0	0	128	15	207	65	0	165	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gyrodon lividus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hebeloma cylindrosporum	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	49	190	0	0	0	0	0	0	186	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0
Helicocarpus griseus	232	742	1027	618	81	2126	569	442	487	788	26	125	667	919	0	549	0	50	45	97	143	1440	443	540	0	187	1409	525	58	23	350	155	254	42	0	104	202	138	0	1034	186	71	299	581	617	43	75	128	398	0
Heliocybe sulcata	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	45	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hericium alpestre	0	0	0	0	28	0	0	0	15	0	0	27	0	582	18	64	0	0	0	0	0	0	0	154	27	0	117	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	440	0	40	0	0	0
